Reaction_ID,CORDA_Score
THRARGTYRr,-1
THRASNTYRr,-1
THRGLNGLUr,-1
THRGLNTYRr,-1
THRHISHISr,-1
THRILEARGr,-1
THRMETARGr,-1
THRPHEARGr,-1
THRSERARGr,-1
THRTHRARGr,-1
THRTYRMETr,-1
TRPALAPROr,-1
TRPARGALAr,-1
TRPASPASPr,-1
TRPGLNGLNr,-1
TRPGLUGLYr,-1
TRPGLULEUr,-1
TRPGLUPROr,-1
TRPGLUTYRr,-1
TRPGLYLEUr,-1
TRPGLYPHEr,-1
TRPGLYVALr,-1
TRPHISMETr,-1
TRPILELYSr,-1
TRPILETRPr,-1
TRPLEUVALr,-1
TRPLYSr,-1
TRPMETARGr,-1
TRPMETVALr,-1
TRPPHEr,-1
TRPPROGLYr,-1
TRPPROLEUr,-1
TRPPROVALr,-1
TRPSERTYRr,-1
TRPTHRGLUr,-1
TRPTHRILEr,-1
TRPTHRTYRr,-1
TRPTYRGLNr,-1
TRPTYRTYRr,-1
TRPVALASPr,-1
TYRALAr,-1
TYRALAPHEr,-1
TYRARGGLUr,-1
TYRARGSERr,-1
TYRASPARGr,-1
TYRCYSGLYr,-1
TYRCYSTHRr,-1
TYRGLUr,-1
TYRLEUARGr,-1
TYRPHETYRr,-1
TYRTHRr,-1
TYRTRPPHEr,-1
TYRTYRr,-1
TYRVALMETr,-1
VALARGGLYr,-1
VALHISASNr,-1
VALLEUPHEr,-1
VALLYSTYRr,-1
VALPHEARGr,-1
VALPROTRPr,-1
VALSERARGr,-1
VALTRPPHEr,-1
VALTRPVALr,-1
VALVALr,-1
TRPGLYASPr,-1
HOMOVALte,3
EX_homoval_e,-1
GLYCLTtm,-1
TYMc,-1
DOPAc,-1
PCHOL2PALM_HSte,-1
XOLEST183te,-1
XOLEST182_HSte,-1
XOLEST205_HSte,-1
XOLEST226_HSte,-1
PE224_HSte,-1
PCHOLN261_HSte,-1
PCHOLN281_HSte,-1
PCHOLN28_HSte,-1
ACRNtr,-1
HDCECRNtr,-1
LNELDCCRNtr,-1
ODECRNtr,-1
PMTCRNtr,-1
STCRNtr,-1
EX_sphmyln_hs_e,-1
XOLEST183tl,-1
XOLEST182tl,-1
XOLEST205tl,-1
TMNDNCtl,-1
XOLEST226tl,-1
CRVNCtl,-1
BGLYtm,-1
PHEACGLYtm,-1
HXAt1,-1
HXAt2,-1
HXAt3,-1
EX_hxa_e,-1
TTDCEAc,3
PACCOALm,-1
PACALDtm,-1
BZtm,-1
GNCORE1te,-1
GNCORE2te,-1
LHCYSTIN,-1
LHCYSTINt,-1
EX_Lhcystin_e,-1
PA_HStm,-1
FldAct,-1
MALOAAtm,-1
MLTHFtm,-1
2MOPtm,-1
MMALtm,-1
URIK3,-1
PSDm_hsc,-1
PGPP_hsc,-1
CE2512te,-1
r2514e,-1
r2514m,-1
RE2675C2,-1
FAS180,-1
3MOXTYRESSte,-1
5AOPt2,-1
ACNAMt2,-1
ADRNLtu,-1
AGPAT4,-1
ARGt5r,3
BANDMT,-1
CA2t,-1
ACDO,-1
DKMPPD3_1,-1
DM_pe_hs_c,-1
SK_adprbp_c,-1
SK_akg_c,-1
SK_bandmt_c,-1
SK_for_c,-1
SK_mi1345p_c,-1
SK_mi134p_c,-1
SK_mi145p_c,-1
SK_mi14p_c,-1
DM_pchol_hs_c,-1
ETHAt,-1
GTHOXti2,-1
HCYSte,-1
NORMETEVESSte,-1
OROATP,-1
PPPGO,-1
SK_band_c,-1
SPRMt2i,-1
Ht,-1
THMMPtrbc,-1
THMtrbc,-1
UGT1A10c,-1
UNK3,-1
ACGALtr,-1
ACNAMtr,-1
CORE4t,-1
CORE5t,-1
CORE7t,-1
CORE8t,-1
DST_ANTIGENt,-1
GALAMtr,-1
MK10t,-1
MK11t,-1
MK7t,-1
MK9t,-1
S2L2N2M2Mt,-1
STN_ANTIGENt,-1
EX_core4_e,-1
EX_core5_e,-1
EX_core7_e,-1
EX_core8_e,-1
EX_dsT_antigen_e,-1
EX_f1a_e,-1
EX_galam_e,-1
EX_gncore1_e,-1
EX_gncore2_e,-1
EX_mqn10_e,-1
EX_mqn11_e,-1
EX_mqn7_e,-1
EX_mqn9_e,-1
EX_s2l2n2m2m_e,-1
EX_sTn_antigen_e,-1
r2444,3
EX_lpam_e,-1
LPAMt,-1
EX_acgal_e,-1
EX_acnam_e,-1
EX_pcreat_e,-1
EX_HC00342_e,-1
EX_pa_hs_e,-1
EX_CE2934_e,-1
DM_mqn10_c,-1
DM_mqn11_c,-1
DM_mqn7_c,-1
DM_mqn8_c,-1
DM_mqn9_c,-1
DM_galam_c,-1
DM_C02712_c,-1
F1Ate,-1
F1Ate2,-1
GNCORE1t,-1
GNCORE2t,-1
34HPLtm,-1
3HMPtm,-1
3HPPtm,-1
ACGLUtm,-1
LPAMtm,-1
r2535m,-1
PGP_hs_tm,-1
CE2934t,-1
C02592tx,-1
PROSTGE2t2r,-1
PROSTGE2t2m,-1
ESTRr,-1
ESTR2r,-1
LTHSTRLtr,-1
PGLYCtm,-1
SK_11_cis_retfa_c,-1
SK_25hvitd2_c,-1
SK_9_cis_retfa_c,-1
SK_C02528_c,-1
SK_HC02191_c,-1
SK_HC02192_c,-1
SK_HC02193_c,-1
SK_HC02194_c,-1
SK_HC02195_c,-1
SK_HC02196_c,-1
SK_HC02197_c,-1
SK_HC02198_c,-1
SK_HC02220_c,-1
SK_Tyr_ggn_c,-1
DM_avite1_c,-1
SK_btn_c,-1
SK_c226coa_c,-1
SK_chol_c,-1
SK_cholate_c,-1
SK_coa_c,-1
SK_crvnc_c,-1
SK_dgchol_c,-1
SK_doco13ecoa_c,-1
SK_fad_c,-1
SK_fe3_c,-1
SK_gchola_c,-1
SK_glygn2_c,-1
SK_hdca_c,-1
SK_lnlc_c,-1
SK_lnlccoa_c,-1
SK_lnlncacoa_c,-1
SK_lnlncgcoa_c,-1
SK_nad_c,-1
SK_nadp_c,-1
SK_odecoa_c,-1
SK_phyQ_c,-1
SK_pmtcoa_c,-1
SK_pydam_c,-1
SK_pydx_c,-1
SK_pydxn_c,-1
SK_retfa_c,-1
SK_retinol_c,-1
SK_stcoa_c,-1
SK_tag_hs_c,-1
SK_tchola_c,-1
SK_tdchola_c,-1
SK_tdechola_c,-1
SK_thf_c,-1
DM_thmpp_c,-1
DM_thmtp_c,-1
SK_tmndnc_c,-1
SK_tmndnccoa_c,-1
SK_vitd3_c,-1
DXTRNt,-1
EX_dxtrn_e,-1
DHCHOLESTANATEATP,2
DHCHOLESTANATEt,2
EX_dhcholestanate_e,-1
SK_dhcholestanate_c,-1
THCHOLSTOICATP,2
THCHOLSTOICt,2
EX_thcholstoic_e,-1
SK_thcholstoic_c,-1
XOL7AH3ATP,2
XOL7AH3t,2
EX_xol7ah3_e,-1
SK_xol7ah3_c,-1
XOL7AONEATP,2
XOL7AONEt,2
EX_xol7aone_e,-1
SK_xol7aone_c,-1
XOLDIOLONEATP,2
EX_xoldiolone_e,-1
SK_xoldiolone_c,-1
7KILTCHOLATP,2
7KILTCHOLt,2
EX_7klitchol_e,-1
SK_7klitchol_c,-1
SK_dchac_c,-1
SK_CE1273_c,-1
EX_2obut_e,-1
EX_glcn_e,-1
ACACT1r,3
ACACt2,3
ACCOAL,3
ACONT,3
ACS,3
ADK1,3
ADNt2,3
ADPT,3
ADSS,1
ALAR,1
AMPTASECG,3
ARGN,3
ASP1DC,3
ASPTA,3
BPNT,3
BUTt2r,3
CBPS,3
CO2t,-1
CPPPGO,3
CTPS1,3
CTPS2,3
CYSTGL,3
CYSTS,3
CYTDt2,1
DGK1,3
DHFR,3
DHORTS,3
DHPR,3
DMATT,3
ATPM,-1
DPCOAK,3
DTMPK,3
DURIPP,3
DUTPDP,-1
ENO,3
EX_acac_e,-1
EX_adn_e,-1
EX_akg_e,-1
EX_asn__L_e,-1
EX_asp__L_e,-1
EX_but_e,-1
EX_cgly_e,-1
EX_co2_e,-1
EX_cytd_e,-1
EX_dad_2_e,-1
EX_dcyt_e,-1
EX_dgsn_e,-1
EX_din_e,-1
EX_duri_e,-1
EX_fe2_e,-1
EX_fe3_e,-1
EX_fum_e,-1
EX_gal_e,-1
EX_glu__L_e,-1
EX_glyb_e,-1
EX_glyleu_e,-1
EX_glyphe_e,-1
EX_glypro_e,-1
EX_h_e,-1
EX_h2o_e,-1
EX_ile__L_e,-1
EX_ins_e,-1
EX_k_e,-1
EX_lac__L_e,-1
EX_leu__L_e,-1
EX_lys__L_e,-1
EX_mal__L_e,-1
EX_met__L_e,-1
EX_na1_e,-1
EX_no2_e,-1
EX_o2_e,-1
EX_orn_e,-1
EX_pi_e,-1
EX_ppi_e,-1
EX_pro__L_e,-1
EX_ribflv_e,-1
EX_ser__L_e,-1
EX_so4_e,-1
EX_succ_e,-1
EX_thymd_e,-1
EX_urea_e,-1
EX_uri_e,-1
EX_val__L_e,-1
FBA,3
FBA2,3
FBP,2
FCLT,-1
FEROc,3
FMNAT,3
FPGS7_1,3
FT,-1
FTHFCL,3
FUM,3
G3PD1ir,3
G5SADs,-1
G6PDH2r,3
GALUi,3
GALt2_2,2
GAPD,3
GF6PTA,3
GHMT2r,3
GK1,3
GLNS,3
GLYLEUHYDROc,3
GLYLEUPEPT1tc,1
GLYPHEHYc,-1
GLYPROPRO1c,3
GMAND,3
GMPS2,3
GRTT,3
GTPCI,2
GUAPRT,1
HCO3E,3
H2Ot,3
HEX1,3
HMBS,3
ILETA,3
IMPD,3
INSt2,1
LEUTA,3
L_LACt2r,3
MAN1PT2,3
MAN6PI,3
MTHFC,3
MTHFD,3
NADK,3
NAt3_1,3
NDPK1,3
NDPK2,3
NDPK3,3
NDPK4,3
NDPK5,3
NDPK6,3
NDPK7,3
NDPK8,3
NDPK9,3
NNATr,3
NNDPR,2
NTD1,3
O2t,-1
OMPDC,3
PGI,3
PGK,3
PGL,3
PGM,3
PGMT,3
PIt2r,-1
PMANM,3
PNP,3
PNTK,3
PPA,3
PPBNGS,3
PPCDC,3
PPM,3
PPNCL3,3
PRO1x,1
PROD2,1
PROt2r,3
PRPPS,3
PSERT,3
PSP_L,3
PTPATi,3
PUNP1,3
PUNP2,3
PUNP3,3
PUNP4,3
PUNP5,3
PUNP6,3
PUNP7,3
RBFK,3
RNDR1,3
RNDR2,3
RNDR3,3
RNDR4,3
RPE,3
RPI,3
SPMS,3
SPODM,3
TALA,3
THMDt2,1
THRS,3
TKT1,3
TKT2,3
TMDK1,3
TMDPK,3
TPI,3
UAG4Ei,3
UAGDP,3
UDPG4E,3
UMPK,3
UPP3S,3
UPPDC1,3
UREAt,3
URIDK2r,-1
URIt2,1
VALTA,3
SERD_L,3
r0082,3
ASNN,3
r0220_1,3
r0318,3
DADK,3
r0398,3
r0422,3
PPM2,3
PPNCL2,3
ACCOAC,3
FPGS_1,3
EX_pnto__R_e,-1
EX_gly_e,-1
GLYt2r,3
EX_cys__L_e,-1
EX_ala__L_e,-1
ALAt2r,3
EX_his__L_e,-1
EX_thr__L_e,-1
EX_gln__L_e,-1
EX_phe__L_e,-1
EX_tyr__L_e,-1
NTD2,3
NTD4,3
NTD5,3
NTD6,3
NTD7,3
NTD8,3
NTD9,3
NTD10,3
NTD11,3
EX_arg__L_e,-1
EX_for_e,-1
NADS2,3
EX_nac_e,-1
GUAt,3
ADPRDP,3
EX_ind3ac_e,-1
EX_nh4_e,-1
NH4t,-1
EX_ac_e,-1
ALCD1,3
RBK,3
ADNK1,3
GCALDD,3
GLYCK,3
ABUTD,3
ACYP,3
AGDC,3
AICART,3
ALDD2x,3
AMANK,3
ARGSL,3
CITL,3
CSND,-1
CYTK1,3
CYTK2,3
DRBK,3
EX_acgam_e,-1
EX_cit_e,-1
EX_csn_e,-1
EX_drib_e,-1
EX_etha_e,-1
EX_fol_e,-1
EX_fru_e,-1
EX_galt_e,-1
EX_glcr_e,-1
EX_glcur_e,-1
EX_glyc_e,-1
EX_hxan_e,-1
EX_malt_e,-1
EX_malthx_e,-1
EX_malttr_e,-1
EX_man_e,-1
EX_ptrc_e,-1
EX_rib__D_e,-1
EX_spmd_e,-1
EX_thm_e,-1
EX_trp__L_e,-1
EX_ura_e,-1
EX_xan_e,-1
EX_xyl__D_e,-1
FACOAL161,3
G6PDA,3
GALKr,3
GALT,3
GLUPRT,3
GLXO1,3
GLYK,1
GLYOX,3
GND,3
GPDDA1,-1
HEX7,3
HISDr,1
HXPRT,1
HYXNt,3
IMACTD,3
IMPC,3
IZPN,1
LCADi,3
LDH_D,3
LDH_L,3
LGTHL,3
MALT,3
MDH,3
MI1PP,3
MI3PP,3
MI4PP,3
NT5C,3
NTD3,3
NMNHYD,-1
OAADC,-1
ORNDC,3
PFK,3
PHETA1,3
PIt7,1
PRFGS,3
PYDAMK,3
PYDXNK,3
PYK,1
THRD_L,3
TMDS,3
TYRTA,3
XYLt,3
GLYALDDr,3
MTHFR2,3
ARGORNt7,3
EX_pydxn_e,-1
PYDXNtr,-1
EX_pydx_e,-1
PYDXtr,-1
EX_pydam_e,-1
PYDAMtr,-1
EX_4hbz_e,-1
EX_34dhpha_e,-1
EX_ppa_e,-1
EX_arab__L_e,-1
UGLT,3
EX_gam_e,-1
URCN,1
EX_pyr_e,-1
PYRt2,3
EX_tre_e,-1
ACGAM2E,3
DCMPDA,3
EX_btn_e,-1
EX_lcts_e,-1
FTHFLi,3
EX_ade_e,-1
EX_etoh_e,-1
ETOHt,-1
EX_acald_e,-1
ACALDt,-1
EX_sucr_e,-1
THMt3,3
AACOAT,3
EX_pheme_e,-1
FTCD,1
GLNt4,3
MTRI,-1
NADN,-1
EX_mqn8_e,-1
MK8t,-1
MTHFD2i,3
EX_gua_e,-1
AHCi,3
EX_4abut_e,-1
ABUTt2r,3
OBDHc,-1
EX_taur_e,-1
EX_phpyr_e,-1
EX_tym_e,-1
EX_2hyoxplac_e,-1
EX_lanost_e,-1
PHPYRte,3
PHPYRtm,1
3MOX4HOXMte,-1
EX_3mox4hoxm_e,-1
GLXt,-1
EX_glx_e,-1
CE4970tm,-1
CE4970te,3
EX_CE4970_e,-1
CE2026tm,-1
CE2026te,3
EX_CE2026_e,-1
CE4968tm,-1
CE4968te,3
EX_CE4968_e,-1
ACTYRm,-1
ACTYRtc,-1
ACTYRte,-1
EX_actyr_e,-1
SUCACETATc,-1
SUCACETATALTc,-1
SUCACETOc,-1
SUCACETOte,-1
EX_sucaceto_e,-1
VANILPYRc,3
VANILLACc,-1
CE2176tm,-1
NACVANALAm,-1
NACVANALAtm,-1
NACVANALAte,-1
VANILLACte,-1
EX_vanillac_e,-1
EX_nacvanala_e,-1
2H3MVc,3
2H3MVte,-1
EX_2h3mv_e,-1
2HIVc,3
2HIVte,-1
EX_2hiv_e,-1
2M3HBUc,-1
2M3HBUtm,-1
2M3HBUte,-1
EX_2m3hbu_e,-1
2M3OVCOAm,3
2M3OVACm,-1
2M3OVACtm,-1
2M3HVACc,-1
2M3HVACte,-1
EX_2m3hvac_e,-1
3H3MGLTc,-1
3H3MGLTte,-1
EX_3h3mglt_e,-1
3MGLUTACc,-1
3MGLUTACtm,-1
3MGLUTACte,-1
EX_3mglutac_e,-1
3MGLUTRc,-1
3MGLUTRte,-1
EX_3mglutr_e,-1
PPIOGLYc,1
PPIOGLYtm,-1
PPIOGLYte,-1
EX_ppiogly_e,-1
MVLACc,-1
MVLACte,-1
EX_mvlac_e,-1
TIGGLYc,1
TIGGLYtm,-1
TIGGLYte,-1
EX_tiggly_e,-1
TD2GLTRCOAm,-1
3HGLUTCOAm,-1
3OHGLUTACm,-1
3OHGLUTACtm,-1
3OHGLUTACte,-1
3OHGLUTACOAT3t,3
EX_3ohglutac_e,-1
GLUTACOAm,-1
GLUTCONm,-1
GLUTCONtm,-1
GLUTCONte,-1
EX_glutcon_e,-1
3HIVAcm,-1
3HIVActm,-1
3HIVActe,-1
EX_3hivac_e,-1
3HADICOAx,3
3HADPACx,-1
3HADPACtxc,-1
3HADPACte,-1
EX_3hadpac_e,-1
3OHSEBCOAx,3
3OHSEBACx,-1
3OHSEBACtxc,-1
3OHSEBACte,-1
EX_3ohsebac_e,-1
3OHSUBCOAx,3
3OHSUBACx,-1
3OHSUBACtxc,-1
3OHSUBACte,-1
EX_3ohsubac_e,-1
CAPROICc,-1
5OHHEXAc,-1
5OHHEXAte,-1
EX_5ohhexa_e,-1
7OHOCTAc,-1
7OHOCTAte,-1
EX_7ohocata_e,-1
ETHMALCOAc,-1
ETHMALACc,-1
ETHMALACte,-1
EX_ethmalac_e,-1
HEXGLYc,1
HEXGLYte,-1
EX_hexgly_e,-1
METHSUCCOAc,-1
METHSUCC,-1
METHSUCCte,-1
EX_methsucc_e,-1
SUBGLYc,1
SUBGLYte,-1
EX_subgly_e,-1
4OHBUTm,-1
4OHBUTtmc,-1
4OHBUTtce,-1
EX_4ohbut_e,-1
12HPETUPKt,-1
15HPETUPKt,-1
3AIBSYMPt,-1
AK2LGCHOLABCt,3
APRGSTRNABCt,-1
C14770UPKt,-1
C14771UPKt,-1
CE1243UPKt,-1
CE2510ABCt,3
CE2537ABCt,3
CE7082UPKt,-1
CE7172UPKt,-1
DIGALSGALSIDEte,-1
NRVNCABCt,3
PAFABCt,3
PAIL_hs_SECt,-1
PAILPALM_HSSECt,-1
PAILR_HSSECt,-1
PCHLN225_HSABCt,3
PCHOL2LINL_HSABCt,3
PCHOL2OLE_HSABCt,3
PCHOL2STE_HSABCt,3
PCHOLAR_HSABCt,3
PCHOLDOC_HSABCt,3
PCHOLEIC_HSABCt,3
PCHOLET_HSABCt,3
PCHOLHEP_HSABCt,3
PCHOLLINL_HSABCt,3
PCHOLMYR_HsABCt,3
PCHOLN15_HSABCt,3
PCHOLN183_HSABCt,3
PCHOLN1836_HSABCt,3
PCHOLN19_HSABCt,3
PCHOLN201_HSABCt,3
PCHOLN203_HSABCt,3
PCHOLN204_HSABCt,3
PCHOLN205_HSABCt,3
PCHOLN224_HSABCt,3
PCHOLN225_HSABCt,3
PCHOLN2254_HSABCt,3
PCHOLN264_HSABCt,3
PCHOLOLE_HSABCt,3
PCHOLPALME_HSABCt,3
PCHOLSTE_HSABCt,3
PE12_HSABCt,3
Pe13_HSABCt,3
PE14_HSABCt,3
PE15_HSABCt,3
PE161_HSABCt,3
PE17_HSABCt,3
PE203_HSABCt,3
PE226_HSABCt,3
PE2LINL_HSABCt,3
PEAR_HSABCt,3
PEDH203_HSABCt,3
PELINL_HSABCt,3
PELPALM_HSABCt,3
PEOLE_HSABCt,3
PEPALM_HSASBCt,3
PESTE_HSABCt,3
SPHMYLN_HsSECt,-1
SPHMYLN180241_hs_SECt,-1
SPHMYLN18114_hs_SECt,-1
SPHMYLN18115_hs_SECt,-1
SPHMYLN18116_hs_SECt,-1
SPHMYLN181161_hs_SECt,-1
SPHMYLN18117_hs_SECt,-1
SPHMYLN18118_hs_SECt,-1
SPHMYLN181181_hs_SECt,-1
SPHMYLN18120_hs_SECt,-1
SPHMYLN181201_hs_SECt,-1
SPHMYLN18121_hs_SECt,-1
SPHMYLN18122_hs_SECt,-1
SPHMYLN181221_hs_SECt,-1
SPHMYLN18123_hs_SECt,-1
SPHMYLN1824_hs_SECt,-1
SPHMYLN1825_hs_SECt,-1
3AIBt1,-1
AK2LGCHOLt,-1
APRGSTRNt1e,3
DIGALSGALSIDEATPte,3
PAFt,-1
PCHOL2LINL_HSt1e,-1
PCHOL2OLE_HSt1e,-1
PCHOL2STE_HSt1e,-1
PCHOLAR_HSt1e,-1
PCHOLDOC_HSt1e,-1
PCHOLEIC_HSt1e,-1
PCHOLET_HSt1e,-1
PCHOLHEP_HSt1e,-1
PCHOLLINL_HSt1e,-1
PCHOLMYR_Hst1e,-1
PCHOLN15_HSt1e,-1
PCHOLN183_HSt1e,-1
PCHOLN1836_HSt1e,-1
PCHOLN19_HSt1e,-1
PCHOLN201_HSt1e,-1
PCHOLN203_HSt1e,-1
PCHOLN204_HSt1e,-1
PCHOLN205_HSt1e,-1
PCHOLN224_HSt1e,-1
PCHOLN225_HSt1e,-1
PCHOLN2254_HSt1e,-1
PCHLN225_HSt1e,-1
PCHOLN264_HSt1e,-1
PCHOLOLE_HSt1e,-1
PEPALM_HSt1e,-1
PCHOLPALME_HSt1e,-1
PCHOLSTE_HSt1e,-1
PE12_HSt1e,-1
Pe13_HSt1e,-1
PE14_HSt1e,-1
PE15_HSt1e,-1
PE161_HSt1e,-1
PE17_HSt1e,-1
PE203_HSt1e,-1
PE226_HSt1e,-1
PE2LINL_HSt1e,-1
PEAR_HSt1e,-1
PEDH203_HSt1e,-1
PELINL_HSt1e,-1
PEOLE_HSt1e,-1
PELPALM_HSt1e,-1
PESTE_HSt1e,-1
SPHMYLN_HsATPte,3
SPHMYLN180241_hs_ATPt,3
SPHMYLN18114_hs_ATPt,3
SPHMYLN18115_hs_ATPt,3
SPHMYLN18116_hs_ATPt,3
SPHMYLN181161_hs_ATPt,3
SPHMYLN18117_hs_ATPt,3
SPHMYLN18118_hs_ATPt,3
SPHMYLN181181_hs_ATPt,3
SPHMYLN18120_hs_ATPt,3
SPHMYLN181201_hs_ATPt,3
SPHMYLN18121_hs_ATPt,3
SPHMYLN18122_hs_ATPt,3
SPHMYLN181221_hs_ATPt,3
SPHMYLN18123_hs_ATPt,3
SPHMYLN1824_hs_ATPt,3
SPHMYLN1825_hs_ATPt,3
2HYDOGOAT3t,3
2HYDOGte,-1
GLUTAROAT3t,3
GLUTARte,-1
THEXDDm,3
THEXDDtm,1
THEXDDte,-1
EX_thexdd_e,-1
HEXDTRm,3
HEXDTRtm,1
HEXDTRte,-1
EX_hexdtr_e,-1
HPDECECOAm,3
HPDECEm,3
HPDECEtm,1
HPDECEte,-1
EX_hpdece_e,-1
EIC21114TRc,3
EIC21114TRte,-1
EX_eic21114tr_e,-1
5EIPENCm,3
5EIPENCtm,1
5EIPENCte,-1
EX_5eipenc_e,-1
T4HCINNMte,-1
AGRMte,1
ANDRSTNDNte,3
EANDRSTRNte,3
AHANDROSTANte,3
ANDRSTANDRte,3
CE2209te,3
C05301te,3
C05299te,3
C05302te,3
CE5072te,3
11DOCRTSLte,3
11DOCRTSTRNte,3
PRGNLONEte,3
CE2211te,3
17AHPRGSTRNte,3
17AHPRGNLONEte,3
C03681te,3
PRGNLONESte,3
CE1352te,3
MMAt2e,1
C05769te,1
SAMHISTAe,3
CE2006te,3
GLCRt1,3
2HYOXPLCte,3
N8ASPMDte,1
MHISTAte,2
CE4890te2,1
C09642te,1
2OBUTt,3
PPP9ABCte,3
MLTHFte,3
TYMte2,3
TRYPTAte,3
CE4890te,3
SELMETHte,3
CE7090te,3
CE7085te,3
CE7096te,3
CE4877te,3
CE1447te,3
C05769te3,3
C05770te4,3
C05770te,3
MLTHFte3,3
CE2705t,3
SPHS1Pt2e,3
MMAte,2
PTRCARGte,3
MLTHFte2,3
TYMte,2
13DAMPPte,2
HDD2CRNte2,3
MLTHFte1,3
ARGN1ASPMDte,3
CE1918te,3
34DHPHAte,3
34DHOXMANDte,3
CE6205te,3
1A25DHVITD3te,3
ISOBUTtm,-1
ISOBUTte,-1
EX_CE4969_e,-1
NACCYStm,-1
NACCYSte,-1
EX_CE1310_e,-1
AGMt_m,-1
EX_agm_e,-1
T4HCINNMtm,-1
EX_T4hcinnm_e,-1
4HBZtm,-1
4HBZte,-1
SUCSALtm,-1
SUCSALte,-1
EX_sucsal_e,-1
CE7081tr,-1
CE7081tm,-1
EX_CE7081_e,-1
EGMEtr,-1
EGMEte,-1
EX_egme_e,-1
12HARACHDtr,-1
12HARACHDte,-1
EX_12harachd_e,-1
18HARACHDtr,-1
18HARACHDte,-1
EX_18harachd_e,-1
SQLter,-1
SQLte,-1
EX_sql_e,-1
ORN_Dtx,-1
ORN_Dte,-1
EX_orn__D_e,-1
5G2OXPTtx,-1
5G2OXPTte,-1
EX_5g2oxpt_e,-1
EX_andrstndn_e,-1
DHEAte,-1
EX_dhea_e,-1
EANDRSTRNtr,-1
EX_eandrstrn_e,-1
AHANDROSTANtr,-1
EX_ahandrostan_e,-1
ANDRSTANDRtr,-1
EX_andrstandn_e,-1
EX_CE2209_e,-1
ESTRONEte,-1
EX_estrone_e,-1
C05298te,-1
EX_C05298_e,-1
EX_C05301_e,-1
EX_C05299_e,-1
EX_C05302_e,-1
EX_CE5072_e,-1
EX_11docrtsl_e,-1
EX_11docrtstrn_e,-1
EX_prgnlone_e,-1
EX_CE2211_e,-1
EX_17ahprgstrn_e,-1
EX_17ahprgnlone_e,-1
EX_C03681_e,-1
HC02020tr,-1
HC02020te,-1
EX_HC02020_e,-1
EX_prgnlones_e,-1
EX_CE1352_e,-1
XOL24OHtr,-1
XOL24OHte,-1
EX_xol24oh_e,-1
XOL27OHte,-1
EX_xol27oh_e,-1
XOL25OHtr,-1
XOL25OHte,-1
EX_xol25oh_e,-1
DSMSTEROLtr,-1
DSMSTEROLte,-1
EX_dsmsterol_e,-1
CHSTEROLSte,-1
EX_chsterols_e,-1
3ITYR_Lte,-1
EX_3ityr__L_e,-1
35DIODTYRte,-1
EX_35diotyr_e,-1
13_CIS_RETNte,-1
EX_13_cis_retn_e,-1
CE1617te,-1
EX_CE1617_e,-1
IDL_HSSYN,-1
IDL_HSDEG,-1
LDL_HSSYN,-1
LDL_HSDEG,-1
HDL_HSSYN,-1
HDL_HSDEG,-1
MYELIN_HSSYN,-1
DM_myelin_hs_c,-1
HC00460te,-1
EX_HC00460_e,-1
EX_34dhoxmand_e,-1
FNA5MOXAMte,-1
EX_fna5moxam_e,-1
CE5643te,-1
EX_CE5643_e,-1
EX_CE7090_e,-1
EX_CE7085_e,-1
EX_CE7096_e,-1
EX_CE4877_e,-1
EX_CE1447_e,-1
EX_CE2006_e,-1
CE1401te,-1
EX_CE1401_e,-1
GLUCYSte,-1
EX_glucys_e,-1
EX_n8aspmd_e,-1
EX_CE6205_e,-1
MELATNte,-1
EX_melatn_e,-1
6HOXMELATNte,-1
EX_6hoxmelatn_e,-1
EX_trypta_e,-1
C10164te,-1
EX_C10164_e,-1
EX_CE4890_e,-1
EX_C09642_e,-1
C05769te2,-1
EX_C05769_e,-1
C05767te,-1
EX_C05767_e,-1
C05770te3,-1
EX_C05770_e,-1
EX_mhista_e,-1
PPBNGte,-1
EX_ppbng_e,-1
EX_13dampp_e,-1
EX_mma_e,-1
12PPDRte,-1
EX_12ppd__R_e,-1
AMETAMte,-1
EX_ametam_e,-1
XYLULte,-1
EX_xylu__L_e,-1
XYLUDte,-1
EX_xylu__D_e,-1
GLCNte,-1
CE0737te,-1
EX_CE0737_e,-1
SPHGNSte,-1
EX_sphings_e,-1
HDD2CRNte,-1
EX_hdd2crn_e,-1
IM4ACte,-1
EX_im4ac_e,-1
EX_CE1918_e,-1
EX_mlthf_e,-1
EX_ppp9_e,-1
AACTte,-1
EX_aact_e,-1
EX_CE2705_e,-1
SPHGNte,-1
EX_sphgn_e,-1
SELMETHt2e,-1
EX_N1aspmd_e,-1
C13856te,-1
EX_1a25dhvitd3_e,-1
PRISTte,-1
EX_prist_e,-1
CE2049te,-1
EX_CE2049_e,-1
CE2047te,-1
EX_CE2047_e,-1
LANOSTt,-1
FDPte,-1
EX_fdp_e,-1
EX_coke_e,-1
COKEte,-1
COKEtr,-1
EX_5a2opntn_e,-1
5A2OPNTNte,-1
5A2OPNTNtx,-1
ARG_Dtx,-1
ARG_Dte,-1
EX_arg__D_e,-1
LANOSTtr,-1
EX_idl_hs_e,-1
EX_ldl_hs_e,-1
EX_hdl_hs_e,-1
EX_HC00005_e,-1
EX_HC00006_e,-1
EX_HC00007_e,-1
EX_HC00008_e,-1
EX_HC00009_e,-1
DOPASULT4,3
UDPG4DOPA,3
UDPG3DOPA,3
TYRDOPOX,1
