"Gene_ID","GSM1089187","GSM1089188","GSM1089189","GSM1089190","GSM1089191","GSM1089192","GSM1089193","GSM1089194","GSM1089195","GSM1089196"
"NM_172856",6.665575957,6.694257794,6.565413451,6.197932711,6.231334148,6.239130806,6.291522056,6.276415069,6.082869651,6.271491092
"NM_172857",2.898503219,2.883706405,2.936906906,2.948338447,2.815400657,2.883272071,2.873860403,2.817513582,2.988725103,2.706011204
"NM_172859",5.00227191,5.154811491,5.65157453,6.470782003,6.981050204,6.858729634,6.989111539,6.968986561,7.135308604,7.11130635
"NM_172861",5.846007567,5.556480259,6.027610538,6.091404391,6.611518486,6.480723953,6.814158787,6.667733,6.600162163,6.827119413
"NM_172862",3.737642223,3.584277065,3.90457198,3.328374418,2.709537748,2.641029036,2.59297094,2.619869922,2.828806583,2.582471338
"NM_172863",5.473433783,5.22694549,5.320132057,5.211140815,5.055381921,4.782389803,4.6082993,4.760328388,4.766120558,4.62434001
"NM_172865",5.575514912,5.826744935,5.945257083,5.867394037,5.788303722,5.771365995,5.931619369,6.011966236,5.834259327,5.785830713
"NM_172867",7.152001489,6.958496578,6.836804517,6.193641576,5.953066481,5.829381928,5.886661463,5.81715912,5.797656639,5.981387719
"NM_172871",3.099962008,3.18943247,3.183146728,3.104663793,3.047805072,3.089976105,3.078925982,3.099962008,2.966229549,3.109896991
"NM_172875",2.734339535,2.912662306,3.130320173,3.822705505,3.952340116,4.005364985,3.931192729,3.823230813,3.835750299,3.864351068
"NM_172876",3.018835565,2.86488062,3.023785688,2.972139904,2.920794526,2.992239429,3.062911758,2.998055009,2.925652513,2.971785223
"NM_172877",4.200403275,3.894987506,4.073950287,3.775362389,3.684569611,3.904145867,4.023452622,3.969773897,3.969856706,3.916621112
"NM_172882",5.8629576395,5.818061036,5.919469019,5.6807067455,5.9867162455,6.023065507,6.159634157,6.15354857,5.98307938,6.2514282425
"NM_172884",3.807209386,3.572613195,3.809511952,4.076284737,3.831986678,3.776254578,3.919446581,3.814209188,3.802946988,3.732344089
"NM_172885",3.233936283,4.325078321,3.998663987,4.175179722,4.984100831,4.839344114,4.774049455,4.8021032,4.828433992,4.747706934
"NM_172887",6.547926562,6.417831163,6.721703644,6.571214343,6.550743245,6.433770695,6.478202173,6.528073558,6.46531754,6.568554879
"NM_172890",6.711308993,6.920626427,7.265965796,7.070679711,6.782016703,6.627758805,6.703404854,6.579923958,6.657275961,6.734763047
"NM_172891",4.072931237,3.681622455,3.290240883,2.646328954,2.281566659,2.451338375,2.289428367,2.241102721,2.285030113,2.100247707
"NM_172892",3.11878963,3.820976921,4.091457606,3.870869196,3.815900373,3.586110256,3.628707751,3.753792704,4.281506999,3.89151492
"NM_172893",3.180084685,3.747250597,3.643975283,3.78698646,4.200215052,3.994762657,4.081074567,4.129326946,4.229716847,4.426854252
"NM_172894",5.529961032,5.573320646,5.717226927,5.858835307,6.039047896,6.008032889,5.946133605,6.026995375,5.871252849,6.063938412
"NM_172898",2.199445796,2.047658272,2.193741423,2.386070792,3.085136755,2.908433088,3.135083916,2.899511382,2.83598276,2.837357381
"NM_172903",5.330140743,5.200885778,5.459374301,5.51235906,5.783775762,5.770292648,5.926197825,5.855913543,5.877646208,6.034124111
"NM_172907",2.699537029,3.231948385,3.231923011,3.56870649,3.575635327,3.773448984,3.907919294,3.908779282,4.055444344,4.105097872
"NM_172911",3.306749805,3.273726892,3.20300686,2.726852129,3.521101357,3.607767824,3.658196184,3.588515047,3.637552172,3.79052965
"NM_172913",3.980219192,4.082009017,3.83453737,3.362427481,3.399387037,3.281045125,3.254906832,3.329031476,3.362427481,3.280863678
"NM_172918",6.539440572,6.47021922,6.287741297,6.245013843,5.80920268,5.910854679,6.096832082,6.041301175,5.987572071,5.875729543
"NM_172919",6.627554007,6.445073623,6.229931398,5.68848518,5.148445963,5.242161308,5.341947098,5.249139511,5.099067351,5.104266749
"NM_172921",4.26319062,4.316873218,4.483371257,4.573604436,4.619164854,4.567734677,4.622433509,4.425342736,4.740529403,4.474512685
"NM_172924",4.740093013,4.7540551,4.663479284,4.683668199,5.090239439,5.028068452,5.363961592,5.404539319,5.194389414,5.302881143
"NM_172928",3.299876544,3.531249129,3.876538569,4.268185205,4.904959498,4.776609368,4.716295462,4.752650117,4.760692872,4.934315944
"NM_172932",6.695702258,6.701456875,7.014842863,6.922890379,7.106777051,6.687426918,6.77638358,6.646238722,6.612222096,6.648241859
"NM_172935",3.07377366,2.949458526,3.137683229,2.971570649,3.091770115,3.009176243,3.050508154,3.025909133,3.025429334,3.050508154
"NM_172938",3.240795336,3.158345218,3.414057533,3.020726783,2.819297852,2.686464709,2.74915139,2.74520917,2.708483665,2.590444728
"NM_172939",3.600280832,3.594896857,3.73089375,3.39596672,3.250828689,3.082064161,2.97203066,3.122536116,2.944695667,3.020944486
"NM_172943",5.095044203,5.160689658,5.119135661,5.231396016,5.510996568,5.452381429,5.575118466,5.551118625,5.517020391,5.593302421
"NM_172945",5.355428515,5.113148899,5.166787681,4.766504716,4.542266455,4.315142136,4.312835766,4.214287524,4.249201309,4.236165222
"NM_172946",2.902065338,3.155656348,3.777577145,4.566874137,4.744820027,4.648326977,4.627451618,4.696018122,4.733296884,4.784817183
"NM_172947",8.169427288,8.173517109,8.188650986,7.878390493,7.889295395,7.699213858,7.750533577,7.689177647,7.683087605,7.714125676
"NM_172948",5.122411397,5.07861867,5.151587984,4.632669213,4.681428311,4.426107044,4.522805649,4.464741945,4.555836946,4.454662377
"NM_172951",3.550915858,3.66679079,3.762633711,4.053359831,3.941487809,4.052908171,4.163798648,4.150484389,4.156419593,4.187876129
"NM_172958",4.336571208,4.223475057,4.086074139,4.306998095,4.918781858,5.126439945,5.140373141,5.144103214,5.277129931,5.155310463
"NM_172964",4.575131235,4.214670576,3.636325882,2.366173908,2.221380195,1.801886342,1.779901313,1.840161867,2.09352918,1.809681374
"NM_172965",5.230984923,5.136033406,5.368788675,4.831035772,4.908224312,4.700969051,4.642348254,4.660032474,4.718473539,4.884768081
"NM_172967",4.527490129,4.562265279,4.555676179,4.511518849,3.946408511,4.26716858,4.358367943,4.335639186,4.294388365,4.370919577
"NM_172974",5.886052519,5.859268193,5.919978222,5.554725475,5.626586307,5.412330159,5.46827762,5.337478193,5.41485122,5.430447881
"NM_172987",5.717988952,5.539532161,5.578806047,4.917459545,4.337949094,4.068066746,4.155170681,3.932086858,3.974079922,4.07535966
"NM_172988",3.682397053,3.73649817,3.6353993,3.699992781,3.727266821,3.730560372,3.933795488,4.029592205,3.768777298,4.038677653
"NM_172990",3.794623458,3.707455955,3.627525672,3.661701643,3.767213896,3.910298517,3.884001844,3.93120834,3.841065271,3.9326556
"NM_172992",6.292887783,6.262233159,6.24832642,6.005952509,5.725919986,5.608569182,5.522601431,5.480143958,5.525702571,5.419030744
"NM_172993",6.005116917,6.044149489,5.985925135,5.488177122,5.458478065,5.230668044,5.389507556,5.429648145,5.289998945,5.40054257
"NM_172994",6.982362658,6.902490757,7.373260459,7.584312071,7.893839117,7.66361161,7.633528739,7.667221083,7.64667547,7.651882729
"NM_173006",2.711370501,2.900183861,2.976118287,2.909690432,2.976589183,3.042790145,2.978514438,3.296094482,3.201052509,2.976912299
"NM_173007",5.731713055,5.717835695,5.812621424,5.991558253,6.007600105,5.981229833,6.035501756,5.958677324,5.902987326,6.05687716
"NM_173011",4.125598919,4.132029054,3.822414939,3.567693309,3.573156456,3.554030283,3.708546131,3.546890436,3.600838648,3.788200075
"NM_173012",3.743261142,3.687405669,3.652867963,3.459755342,3.648438478,3.89836342,3.983444534,3.952959261,3.99225151,4.151653386
"NM_173013",4.031022386,3.910743256,3.967874372,3.871718231,3.877031745,3.868624078,3.86388287,3.778147387,3.896173329,4.117630484
"NM_173014",4.088330338,4.057066266,4.35468726,4.769469287,4.660425318,4.555131574,4.643975211,4.628161549,4.706282817,4.687164747
"NM_173016",5.54193774,5.902554092,6.510423345,6.366586849,6.346441532,5.978598434,6.30943782,5.99338449,5.732837175,6.303019001
"NM_173019",4.55292976,4.316523322,4.565611295,4.0660177,3.817806364,3.62659868,3.643068252,3.653367812,3.841052942,3.741369353
"NM_173026",6.335066178,6.343131185,6.336634954,6.359401479,6.623993682,6.573378435,6.579850214,6.713637194,6.742875228,6.630983616
"NM_173028",5.916650127,5.881222795,5.980773397,6.580367438,6.732590156,6.827440685,6.889436122,6.919084667,6.946716777,6.841070605
"NM_173030",5.27808763,5.254928563,5.713137347,5.953787468,5.992964862,5.907704641,6.111483321,5.940508073,5.993150179,6.175602588
"NM_173033",5.421457009,5.370166055,5.399556148,4.972844613,4.93265162,4.7900372,4.920205695,4.830053525,4.93847026,4.935554568
"NM_173037",3.468367158,3.588644607,3.657177868,3.438433327,3.461721592,3.38840958,3.525210106,3.461714274,3.462195108,3.464816097
"NM_173038",5.083719118,5.174370815,5.233469688,5.445450601,5.566692289,5.489708038,5.55523455,5.532033514,5.523673812,5.580185535
"NM_173047",2.398737666,2.313867658,2.398737666,2.869539349,3.065001362,3.398199939,3.235424777,3.053788956,2.959148812,3.472129741
"NM_173181",7.327681599,7.343414765,7.360243824,7.070229196,6.975264404,6.933037941,7.005072695,6.93470699,6.978623701,6.69071218
"NM_173182",4.157055906,4.486506266,4.762796998,4.488430821,4.527944255,4.47794829,4.557475701,4.547209622,4.405181138,4.72553386
"NM_173185",5.558159167,5.713017994,5.765300718,5.470377375,5.394905849,5.187662434,5.266454217,5.329906888,5.30633525,5.368736923
"NM_173189",4.686220087,4.50497484,4.409402824,4.344533988,4.298974761,4.318137128,4.401845629,4.275354402,4.451365762,4.349805835
"NM_173363",7.896260339,7.841065497,7.694104908,7.701841827,7.45450434,7.770970119,7.626180543,7.71764291,7.673205734,7.673262807
"NM_173364",8.263517726,8.28482402,8.217429738,8.039486947,8.072043481,7.984071318,8.059033726,8.021546187,8.041684975,8.090685326
"NM_173365",2.721095006,2.721095006,2.721095006,2.721095006,2.721095006,2.721095006,2.780997616,2.670447688,2.885252361,2.534126942
"NM_173370",4.63419319,4.879858925,5.228825675,6.280304705,6.479456307,6.678867121,6.545122076,6.696474826,6.664195791,6.666344301
"NM_173376",3.676383252,3.565641071,3.560474406,3.352758564,3.434735793,3.35538559,3.327117917,3.281949405,3.393429262,3.274491174
"NM_173378",5.294901876,5.401346934,5.212540696,4.886107268,4.965750704,4.824467511,4.943526694,4.962175407,4.895918959,4.940902788
"NM_173379",3.345813306,3.551963771,3.528512819,3.542583274,3.784489283,3.785660746,3.982477451,3.852542115,3.837753613,3.867658484
"NM_173381",5.250231989,5.295931209,5.060387417,4.77935265,4.675054789,4.892261609,5.077663081,5.23712039,5.373391551,5.318547264
"NM_173382",4.8545825,4.776750634,4.40228519,4.406401241,4.377451324,4.33393124,4.25452069,4.307067172,4.345965808,4.310086287
"NM_173392",5.42232266,5.276565911,5.334180217,5.031680518,4.717509886,5.017512136,4.892620806,4.891411767,4.850049218,5.011525886
"NM_173397",3.624322165,3.346525642,3.501658553,3.839761753,3.736849411,3.791006055,3.754475963,3.719253982,3.647815458,3.656349271
"NM_173400",5.030616269,5.251653576,4.876271896,4.565017102,4.181596363,4.488529359,4.471344821,4.487864504,4.461528172,4.469953456
"NM_173404",2.521764672,2.603337003,2.654188996,2.918722198,3.097668591,2.918722198,2.978224684,2.936485877,2.955241288,2.918722198
"NM_173405",2.657780627,2.714375292,2.990896849,3.243565029,3.223804112,3.177896082,3.20828021,2.995000858,3.177969985,3.305588006
"NM_173410",5.648435338,5.850598435,6.086520462,6.479787771,6.726390657,6.559787398,6.517815745,6.554989272,6.481927616,6.447282807
"NM_173411",3.121554049,3.316997546,3.255232652,3.225523475,3.240498169,3.0681391,3.059312373,3.103068902,3.100304862,3.087914808
"NM_173413",6.813061695,6.955353366,6.73686186,6.432342309,6.459414063,6.630764606,6.714360349,6.761813119,6.762464218,6.64110408
"NM_173414",4.189258915,3.7914004,3.531465978,2.969800838,2.961589302,3.108151327,3.200570285,3.195560326,2.94052509,3.126282563
"NM_173419",3.324094574,3.35855535,3.470957164,3.357651271,2.991333038,2.998816172,3.05387719,2.989423814,2.99495621,3.032248472
"NM_173423",7.213012498,7.031462072,6.997227349,6.491755878,6.401142857,6.472418887,6.493089946,6.483521804,6.510194374,6.513662728
"NM_173424",5.906845088,5.896741224,5.845900299,5.111281317,4.71582542,4.803577627,4.907068189,4.911062277,4.920201008,4.966531804
"NM_173426",5.424625983,5.443072484,5.389579414,4.924578318,4.769255842,4.757140198,4.879613968,4.623844423,4.492443179,4.708336987
"NM_173427",1.940165727,1.957669405,1.969457528,1.884461201,2.861909362,2.973994303,3.209087139,3.084154446,2.973994303,3.230159311
"NM_173429",2.842417939,2.749798089,2.706555337,2.605499679,2.494714969,2.5252099,2.617454327,2.370873261,2.569118996,2.600201318
"NM_173431",4.727781239,4.550924048,4.778435634,4.679144832,4.652701199,4.748976506,4.761587125,4.736482574,4.862513661,4.727078661
"NM_173432",3.167497277,3.350015715,3.321402115,3.320391402,3.328698354,3.181780073,3.360558943,3.284926663,3.308867118,3.394335644
"NM_173433",2.664549363,2.214035045,2.682727337,2.580143065,2.631995963,2.848497071,2.820373423,2.66368966,2.892638599,2.659827125
"NM_173437",6.613166665,6.64985424,6.809130131,6.666942001,6.00603612,5.463986091,5.445912332,5.329960394,5.36822984,5.424651159
"NM_173439",4.974141013,4.735352787,4.749619326,4.65455049,4.745874192,4.818171522,4.765239891,4.726254511,4.655083222,4.770686243
"NM_173440",5.985157061,6.04961133,5.90016253,5.638790851,5.328769498,5.34373334,5.333670825,5.387089694,5.334280905,5.216044603
"NM_173441",5.62335542,5.669861896,5.50454641,5.203475261,5.116851937,5.155120695,5.201312882,5.304378702,5.252516893,5.302912676
"NM_173443",5.468675322,5.396233785,5.52406366,5.472352002,5.522864293,5.572760784,5.589879997,5.599056976,5.515789691,5.681958437
"NM_173444",6.260517323,6.2615181895,6.2141124655,5.9447480545,5.886583027,5.9169878145,6.0369113315,6.0702893375,6.169880609,6.1442920475
"NM_173445",3.637290434,3.499490058,3.542048917,3.420294996,3.398391528,3.42545832,3.381896647,3.352939152,3.419804395,3.463559444
"NM_173446",5.56065768,5.730008225,5.820972348,5.993519303,6.120457993,6.054801811,6.053928414,6.118178879,6.136330784,5.987768431
"NM_173450",3.366551865,3.225849148,3.242198848,3.027581887,3.016412172,3.203515494,3.292684207,3.171482378,3.209046212,3.3323022
"NM_173451",2.180518817,1.882547442,2.165845979,2.192452019,2.653512609,2.843391235,2.925652361,2.749893184,2.873975836,2.790004582
"NM_173731",5.633293518,5.628387555,5.676274141,5.425531586,5.343775897,5.329440947,5.400898358,5.441364955,5.391413714,5.379122962
"NM_173733",3.5632379,3.623329786,3.552256903,3.498133295,3.405882258,3.503056678,3.517977993,3.52483691,3.562649356,3.583285268
"NM_173737",4.231576891,4.228638663,4.315062627,4.07362146,4.095388732,4.174547763,4.109806421,4.159374718,4.057817711,4.197619264
"NM_173738",4.11598754,4.040339865,4.146124685,4.219338913,4.113905965,3.886613719,3.940169913,3.968460694,3.989530633,4.032431448
"NM_173739",3.461609904,3.588610213,4.017976304,4.533306925,4.531540905,4.525872733,4.591499336,4.57719937,4.376453708,4.55531008
"NM_173740",6.439894764,6.462388596,6.774864462,6.827771139,6.015511002,5.893703643,5.751632823,5.865452833,5.906758445,5.907159847
"NM_173741",3.511339362,3.636378877,3.51377677,3.58383379,3.667685397,3.529112021,3.640688801,3.567258079,3.506360577,3.542483427
"NM_173742",4.87509117,4.939229636,5.154370783,5.617903395,5.661756364,5.792534613,5.817029949,5.532919811,5.596578913,5.79588704
"NM_173744",2.710726258,2.623379241,2.877199087,2.939227858,2.944077208,3.233562067,3.28912603,3.12689852,3.078847806,3.241869367
"NM_173745",5.756953981,5.503848246,5.553117039,5.170108976,5.597790386,5.358054917,5.176364282,5.041888468,5.007647787,4.989878779
"NM_173747",5.701510765,5.688764087,5.791740619,5.635668943,5.448940224,5.298416387,5.292102965,5.224860671,5.349275643,5.391753293
"NM_173748",6.007532256,5.935670853,6.224057177,6.069433693,6.233200471,5.91106971,6.048842002,5.985133946,6.059629429,6.131823402
"NM_173749",3.149937744,2.997476968,3.863899571,5.155946875,5.245743194,5.34531781,5.132257496,5.08839498,5.420180198,5.078333863
"NM_173751",3.34631746,3.470086619,3.267048672,3.211013767,3.31005396,3.220795998,3.212818467,3.27564878,3.304181159,3.253572578
"NM_173752",5.969299849,5.841485958,6.075310002,6.0369154,5.918544067,5.852745204,5.882566213,5.844724655,5.675912707,5.869230218
"NM_173753",6.350752743,6.508169319,6.420855984,6.503057937,6.879325441,6.732144355,6.956597771,6.935315191,6.884936679,6.972558477
"NM_173755",6.17024328,6.085880059,6.321966117,6.304699579,6.397687272,6.20970193,6.170227728,6.152906685,6.239878203,6.287611633
"NM_173756",4.216950604,4.151326978,4.24362964,4.469770498,4.704012759,4.84874521,4.83506419,4.94339237,4.76377407,4.969972073
"NM_173757",3.329275093,3.353989024,3.348187623,3.405592699,3.337159805,3.490518581,3.505617127,3.427081408,3.508249581,3.558476295
"NM_173760",6.632813847,6.681572256,6.5112274,5.711946886,5.667471378,5.597017653,5.762556166,5.760991335,5.767971354,5.81488835
"NM_173761",5.113640049,5.08821413,5.21464934,5.207837432,5.09804922,5.110091378,5.15278124,5.09804922,5.028902719,5.09804922
"NM_173762",3.254085817,3.499773804,3.374387617,2.826818722,1.865734541,1.994596759,1.924746232,1.986483999,1.971679087,1.962542504
"NM_173764",6.925629485,6.914330796,6.884478713,7.051763709,6.957966049,7.005318316,6.965519084,6.984206657,6.993810598,6.989074369
"NM_173765",3.363596213,3.344998392,3.341877931,3.197158156,3.279363986,3.39064735,3.525271676,3.529073865,3.421731034,3.458032911
"NM_173769",3.60183726,3.401661768,3.659105248,3.393970692,3.126187156,3.232657142,3.233794763,3.193363966,3.363165196,3.300853171
"NM_173770",3.226010474,3.229937523,3.223237239,3.385583971,3.256966054,3.247035349,3.251072507,3.26648582,3.256107731,3.25593861
"NM_173772",2.596610971,2.277994327,2.276587788,3.314013327,3.100013216,2.919037977,2.734819473,2.785386091,2.83275814,2.730636488
"NM_173774",4.429542215,4.261048581,4.585508489,4.704534114,4.780516233,4.688212694,4.533763405,4.52501507,4.612006692,4.587702961
"NM_173777",4.567211463,4.305779968,4.645237427,4.486814402,4.596676842,4.405250451,4.221148785,4.260671859,4.22693355,4.172055706
"NM_173780",5.676391035,5.416594209,5.435492356,4.32442015,3.63404835,3.595135432,3.67827288,3.698064349,3.724618111,3.653824387
"NM_173781",5.776099275,6.049304293,6.525026449,6.795545793,6.912252802,6.779315778,6.816863769,6.799522425,6.817440575,6.79541938
"NM_173784",5.003060414,5.089708926,5.044033906,4.603765187,4.510145435,4.59182807,4.671267784,4.35371292,4.348443592,4.338402167
"NM_173788",4.915928322,4.728485891,4.663347669,4.661480925,4.840153145,4.853140536,4.80575894,4.814030255,4.98438599,4.989538263
"NM_173861",2.620871236,2.579758667,2.369255795,2.610330912,2.452965185,2.799087283,2.728745615,2.684852115,2.925129318,2.620871236
"NM_173863",4.146619808,3.962599365,3.985186961,3.951774437,3.881339231,3.831135393,3.801461614,3.839981497,3.882240524,3.831577091
"NM_173865",4.687716216,4.883924037,5.253431211,5.374425021,5.404310533,5.249636392,5.246385251,5.05314041,5.116189172,5.404638079
"NM_173866",4.381768332,4.76756531,4.61620399,4.664312277,4.88140726,4.792124647,4.960183865,4.921248882,4.707947266,4.958679107
"NM_173867",5.685504695,5.605865013,5.493849293,5.149466908,5.524404506,5.486770493,5.646834403,5.475301704,5.55044184,5.663926985
"NM_174847",4.770644788,4.80897551,4.679545831,4.735449418,4.296486221,4.26772615,4.279119175,4.084290134,4.309684989,4.258506678
"NM_174848",3.691514883,4.062837139,3.770028796,3.722692521,4.032196012,3.969101771,4.223258866,4.076260471,4.161361805,4.258907896
"NM_174852",5.869636338,5.76051084,5.684486149,5.338782289,5.539904141,5.499182939,5.51600198,5.55210168,5.545810349,5.567337406
"NM_174853",3.018037334,3.083298358,3.213856787,2.750567233,2.79965668,2.73880404,2.820355041,2.719854799,2.715832593,2.705375517
"NM_174857",3.061266162,2.844136528,2.844136528,3.523309873,2.841545049,2.844136528,2.864817905,2.839198368,2.844136528,2.697654941
"NM_174874",5.70248885,5.600615101,5.634977314,5.464742995,5.666658139,5.626831182,5.66574552,5.615344468,5.579943743,5.503764802
"NM_174876",2.805000458,2.757901394,2.759022447,2.790583541,2.899360148,2.808470285,2.751458025,2.633810639,2.881419369,2.617619578
"NM_174987",3.341896326,3.370443027,3.257880903,3.330612339,3.229432508,3.342863458,3.453168588,3.405994089,3.427316845,3.340306584
"NM_174988",2.477940227,2.644907655,3.09717147,3.456679045,3.877725265,4.104599829,4.15712346,4.138276742,4.032737566,4.1676076
"NM_174989",2.862992725,2.789152454,2.728919615,2.810985995,2.822814514,2.732127049,2.74638208,2.823864145,2.884575636,3.012745583
"NM_174991",5.589928738,5.705838612,6.044835914,6.104795976,6.406697448,6.413106879,6.395766107,6.290102403,6.407190553,6.471142944
"NM_174998",4.727165499,4.765269728,5.535567859,6.715155896,7.478844443,7.364710604,7.455081034,7.229841192,7.341075389,7.261943378
"NM_175001",2.562346373,2.805446816,3.023488875,2.526104752,2.738138857,2.738138857,2.739277573,2.801504763,2.738138857,2.906477145
"NM_175002",3.92285231,3.962346586,4.151346872,4.299947176,4.220460521,4.37089459,4.37089459,4.539586655,4.462643365,4.578956509
"NM_175006",3.02098207,3.088461223,3.140260988,3.178230696,3.183033361,3.175170604,3.076838382,3.08830119,3.106186326,2.900248358
"NM_175009",6.810972686,6.63513229,6.500492629,6.398087699,6.263334363,6.327710438,6.425942419,6.452009118,6.507447946,6.559179423
"NM_175012",4.519119882,4.095279727,3.932157419,4.098440928,3.038734952,2.945555037,2.85964721,2.794081144,3.024938447,2.786148771
"NM_175013",2.85948845,3.784540634,3.551266751,3.22589174,3.551266751,3.452711824,3.551266751,3.551266751,3.87478748,3.69287762
"NM_175015",7.016426636,7.016297777,7.029418625,7.399951769,7.223774027,7.399037155,7.183308079,7.131592388,6.994997471,7.28095849
"NM_175016",2.928848631,2.928848631,2.929950868,2.809660965,2.929950868,2.927746395,2.936997993,2.96281643,2.928848631,2.982571571
"NM_175021",4.72575021,4.720218908,4.717247866,4.559161182,4.83526565,4.733262588,4.876804556,4.827518341,4.668611235,4.865708923
"NM_175022",3.768021912,3.637262854,3.746234174,3.394609024,3.480053292,3.386027487,3.45417778,3.249888011,3.462726706,3.498567703
"NM_175023",6.60865263,6.475186754,6.476672866,6.344506516,6.35902799,6.431015534,6.412632934,6.479283199,6.467026938,6.467221369
"NM_175028",5.113340334,5.104679483,4.997476807,5.089144548,5.041302367,5.163649168,5.182622294,5.128610572,5.123093975,5.158039848
"NM_175031",4.336037251,3.974186671,4.028275495,3.413265791,3.122718458,3.324755343,3.232171782,3.240264035,3.092296559,3.084412807
"NM_175032",6.303287794,6.4820213905,6.738848872,6.652875369,6.2768581585,6.023259952,6.108587748,6.168737559,6.019474705,6.177089206
"NM_175033",2.752177745,2.7193918,2.962294425,3.439750232,2.83367122,2.784863417,2.788480587,2.691687016,2.837334072,2.752177745
"NM_175034",2.945338883,3.013408371,2.839681411,2.999483749,2.494041145,2.686639506,2.706780312,2.561806167,2.571346235,2.66276038
"NM_175036",4.967684236,5.044994478,5.048093772,4.595422355,4.612617471,4.493805227,4.344916313,4.438094181,4.364528249,4.450342554
"NM_175088",3.259931148,3.613094731,3.434001163,3.287900096,3.213665995,3.223958626,3.245346421,3.267741297,3.267741297,3.157931418
"NM_175090",5.591764796,5.845818572,5.819097052,5.881953344,5.221486321,4.965060168,4.856532548,4.806144738,4.805741756,4.74639948
"NM_175091",7.076943958,7.330300252,7.33916811,6.950407375,6.831960696,6.600444416,6.675467568,6.653896008,6.535222431,6.727729984
"NM_175092",4.334822743,3.985561879,4.606659992,4.438176032,4.543666791,4.2110212,4.223960386,4.203270726,4.276108998,4.266979504
"NM_175094",4.714441304,4.713745522,4.77411062,5.135579632,5.004706362,4.756588498,4.705057239,4.714441304,4.714441304,4.627934039
"NM_175095",4.189991135,4.022693623,3.976151143,3.615101399,3.71364509,3.933218332,3.855569587,3.968248319,3.717023557,3.817639449
"NM_175098",3.389068749,3.488930615,3.532613125,3.496975625,3.675658732,3.515331346,3.727548796,3.748626266,3.479868279,3.694951872
"NM_175101",5.698676725,5.683761137,5.816785869,5.987937663,5.971780444,6.122449998,6.083113394,5.915448208,5.77797688,5.97611738
"NM_175102",3.761266684,3.457796705,3.490096674,3.155415241,3.339699851,3.323274999,3.26537283,3.362123246,3.32844324,3.461167121
"NM_175105",3.908089144,4.028900917,4.205656168,4.296117644,4.367350635,4.288258863,4.197627563,4.365275868,4.231354985,4.193942132
"NM_175106",4.22359157,4.086925058,4.107569281,4.000078434,3.961688664,4.219553592,4.17520037,4.343322084,4.188551152,4.101116273
"NM_175107",4.334274448,4.326177955,4.404945481,4.233270215,4.501073628,4.201264216,4.307581973,4.296982355,4.320574994,4.302579106
"NM_175109",3.868987701,3.973624117,4.014274624,3.847386279,3.908032493,3.860561421,3.867545403,3.872643316,3.794435463,3.856725143
"NM_175111",4.473162413,4.44272992,4.353623635,3.721246484,3.798495617,3.727166817,3.802825165,3.867635201,3.7743452,3.755124552
"NM_175113",4.605513654,4.52798038,4.496619382,4.438843484,4.526745139,4.5071047,4.557214567,4.521732417,4.535539962,4.543078978
"NM_175114",5.010058545,4.81559147,5.014664105,4.750962038,5.073172731,4.928503591,5.069242361,5.021341158,5.070572679,5.086962064
"NM_175116",3.421261599,3.784873967,3.509265854,3.776004163,3.815901503,3.780518038,3.782717465,3.701989151,3.683867901,3.670527958
"NM_175118",2.869689789,2.74840452,2.826391168,3.131660596,3.109770057,3.313840832,3.205365302,3.144481933,3.275736975,3.1786135
"NM_175121",7.431960418,7.39115157,7.39623034,6.838575338,6.957187296,6.978943772,7.066172868,7.021056268,6.902342231,7.139467104
"NM_175122",5.395934597,5.418998258,5.542319175,5.798519963,5.699400314,5.812029643,5.698842928,5.627954261,5.671986142,5.606289617
"NM_175123",4.645433349,4.796379679,5.020430651,4.646728486,4.853392534,4.814650866,4.884069894,4.892877698,4.790435376,4.911904114
"NM_175126",3.14628822,3.193454209,2.898108098,2.694501059,2.748726339,2.733499217,2.875568698,2.767541765,2.723353421,2.656659518
"NM_175127",5.619636552,5.619381964,5.534780988,5.455383999,5.480390353,5.504960588,5.563124635,5.520521764,5.494209722,5.467016554
"NM_175128",5.388477131,5.361110465,5.247131047,5.505193242,5.492113347,5.523113568,5.460480837,5.439635219,5.46565327,5.461514535
"NM_175130",3.174639969,3.003217624,3.428444408,3.275105876,3.219093789,3.058218515,2.933159248,3.070179089,3.088788774,3.002959281
"NM_175133",3.932293763,3.973576977,3.972180501,3.862773647,3.855899591,3.791756807,3.637176832,3.651463875,3.674975431,3.746122263
"NM_175134",5.2928455,5.363062328,5.657423355,5.700398062,5.735700593,5.518975741,5.569777394,5.606646984,5.417339051,5.63550334
"NM_175136",3.792624841,3.817413099,3.64565422,3.684258019,4.014987817,3.436425411,3.348768729,2.977957941,3.084199417,3.078735313
"NM_175137",3.241440337,3.171297709,3.179963443,3.231533184,3.129540823,3.227982705,3.054786273,3.048109332,3.232189592,3.15763673
"NM_175145",5.197730764,5.051833217,5.373257886,5.259558222,5.021256895,4.910462233,4.910737455,4.89689102,4.892206288,4.928028761
"NM_175149",4.395510005,4.244120405,4.108057607,3.940391994,3.888649121,3.846053482,3.770219133,3.66562911,3.753095383,3.854940499
"NM_175150",4.640707679,4.73104264,4.807844096,4.775948713,4.720492055,4.961054136,4.809576173,4.878220412,4.788446675,4.929556933
