"Gene_ID","GSM7300216","GSM7300217","GSM7300218","GSM7300219"
"ENSMUST00000003370",13.2019,26.5,7.81009,11.0419
"ENSMUST00000003386",854.4,802.424,563.917,862.962
"ENSMUST00000003395",1075.95,1228.59,724.84,1053.36
"ENSMUST00000003397",4.49968,7.75343,0,9.09381
"ENSMUST00000003404",0,16.9639,0,0
"ENSMUST00000003413",2,3,3,3
"ENSMUST00000003416",36.5152,65.3942,63.5326,122.052
"ENSMUST00000003433",501.06,427.587,377.876,633.312
"ENSMUST00000003434",363,274.047,374.395,423.546
"ENSMUST00000003436",2434.59,2348.53,1752.14,2602.57
"ENSMUST00000003438",621.263,709.972,537.895,699.337
"ENSMUST00000003442",426.605,567.12,353.748,681.587
"ENSMUST00000003444",290,266.917,224.833,335.094
"ENSMUST00000003445",46.7842,51.5936,27.2862,56.3237
"ENSMUST00000003450",2189.52,2301.94,1546.86,2314.26
"ENSMUST00000003451",779.197,968.1,545.13,1028.05
"ENSMUST00000003459",15.8833,15.3839,8.81626,0
"ENSMUST00000003461",6640.84,7310.86,4724,7550.2
"ENSMUST00000003468",4457.1,4238.42,3143.26,4388.83
"ENSMUST00000003469",17,14,9,12
"ENSMUST00000003493",1338.76,1405.01,1092.63,1628.7
"ENSMUST00000003501",8761.11,9362.09,6434.81,9544.23
"ENSMUST00000003502",1070.04,1082.12,980.914,1168.15
"ENSMUST00000003509",580.851,554.923,436.808,569.248
"ENSMUST00000003512",213.665,225.861,157.081,319.021
"ENSMUST00000003513",1025.49,1062.43,735.653,1210.63
"ENSMUST00000003521",3798.45,4074.98,2392.24,4301.42
"ENSMUST00000003527",4051.84,4428.45,3215.76,4945.8
"ENSMUST00000003529",1953.3,1882.38,1421.04,2203.94
"ENSMUST00000003536",454,451,298,482
"ENSMUST00000003544",141.228,147.694,36.7585,174.732
"ENSMUST00000003550",2310.02,2337.7,1753.1,2489.98
"ENSMUST00000003554",13.8055,21.9596,13.9039,11.3648
"ENSMUST00000003561",4465.79,5401,3506.78,5578.39
"ENSMUST00000003568",170.242,140.547,134.269,141.65
"ENSMUST00000003569",11,11.6008,15,20.52
"ENSMUST00000003572",3979.25,3987.29,2765.98,4182.82
"ENSMUST00000003574",16.7349,16.9368,25.529,24.7354
"ENSMUST00000003575",1258.11,1347.55,926.668,1396.42
"ENSMUST00000003597",0,0,0,0
"ENSMUST00000003599",1405.87,1335.93,936.881,1466.08
"ENSMUST00000003612",3520.31,3782.37,2300.29,3850.35
"ENSMUST00000003620",257.382,274.379,155.898,268.899
"ENSMUST00000003621",498.089,590.376,377.073,559.12
"ENSMUST00000003622",1999.98,1976,1567.58,2188.55
"ENSMUST00000003628",185.334,46.403,498.869,320.004
"ENSMUST00000003635",246,265,177,292
"ENSMUST00000003640",183.616,284.133,276.793,170.669
"ENSMUST00000003642",422.912,695.139,372.813,581.838
"ENSMUST00000003643",7.64282,3.11708,0.16851,2.4164
"ENSMUST00000003645",170.466,173.05,94.6511,176.712
"ENSMUST00000003655",517.315,669.317,395.133,793.435
"ENSMUST00000003659",9,10,10.6088,26
"ENSMUST00000003669",5.56211e-06,48.6181,9.97374,4.22213e-07
"ENSMUST00000003677",939.487,1029.6,858.734,1107.79
"ENSMUST00000003681",707.498,829.317,540.098,869.061
"ENSMUST00000003687",243,218,198,259
"ENSMUST00000003705",211.062,239.735,142.26,259.15
"ENSMUST00000003710",8245.29,9875.46,6221.98,9857.71
"ENSMUST00000003714",436.624,482.479,277.63,437.09
"ENSMUST00000003717",162.866,151.218,147.489,209.863
"ENSMUST00000003720",848.307,934.867,607.238,1009.65
"ENSMUST00000003726",290.275,446.43,240.547,474.834
"ENSMUST00000003741",0,0,22.3903,2.22664e-07
"ENSMUST00000003754",6495.61,8299.12,5277.28,7731.13
"ENSMUST00000003759",1236.59,1298.29,912.946,1306.79
"ENSMUST00000003762",80.7681,82.9299,67.4482,93.983
"ENSMUST00000003777",12.5148,0,0,0
"ENSMUST00000003808",0,0,0,0
"ENSMUST00000003818",1741.69,1818.71,1250.53,1963.57
"ENSMUST00000003826",13.0157,0,0,12.585
"ENSMUST00000003828",51.569,67.6864,0,3.09964e-07
"ENSMUST00000003843",1821.03,1803.82,1240.07,1576.67
"ENSMUST00000003850",231.305,282.37,226.679,258.653
"ENSMUST00000003857",154.63,182.345,93.7125,229.567
"ENSMUST00000003860",510.923,599.291,361.673,716.808
"ENSMUST00000003870",561.081,619.237,463.695,675.371
"ENSMUST00000003876",1427.67,1717.9,999.707,1535.13
"ENSMUST00000003898",1690.93,2087.35,1271.87,1918.84
"ENSMUST00000003906",449.154,358.019,229.794,335.993
"ENSMUST00000003907",176.719,430.784,201.122,310.419
"ENSMUST00000003908",932.622,724.662,618.121,913.987
"ENSMUST00000003910",23.6435,0,14.147,52.3412
"ENSMUST00000003911",306.555,300.879,206.374,336.989
"ENSMUST00000003912",13090.9,12333.7,9040.1,13927.6
"ENSMUST00000003922",44.6884,48.0077,46.0142,41.6167
"ENSMUST00000003946",509.489,572.854,427.622,635.926
"ENSMUST00000003947",156,189,106,196
"ENSMUST00000003961",2495.8,3211.89,2025.05,3297.88
"ENSMUST00000003964",639.155,704.219,465.217,797.131
"ENSMUST00000003971",618.192,555.775,351.175,607.74
"ENSMUST00000003981",38.4259,32.1861,31.7532,46.12
"ENSMUST00000004036",6368,6810,5075,7333
"ENSMUST00000004050",2984.49,3133.15,2209.99,3481.97
"ENSMUST00000004051",2797.31,3150.6,1845.71,3371.89
"ENSMUST00000004054",4400.98,4984.11,3370.14,5019.04
"ENSMUST00000004055",3454.69,3776.12,2829.72,3892.77
"ENSMUST00000004057",282.565,255.964,179.696,290.274
"ENSMUST00000004072",6513.84,6944.43,4955.22,7135.23
"ENSMUST00000004076",475,707,452,647
"ENSMUST00000004094",1359.41,1386.07,903.911,1354.2
"ENSMUST00000004097",1247.4,1538.09,1003.48,1596.46
"ENSMUST00000004120",150.222,171.202,122.468,161.45
"ENSMUST00000004133",1860.63,2016.75,1324.99,2204.44
"ENSMUST00000004134",2566.4,2686.46,1793.41,2794
"ENSMUST00000004136",2.03503,0,3.07232,1.03039
"ENSMUST00000004137",774.93,873.766,655.505,941.981
"ENSMUST00000004140",3780.91,4063.11,2554.05,3901.06
"ENSMUST00000004143",2647.51,2878.03,2187.89,3091.07
"ENSMUST00000004145",0,0,0,0
"ENSMUST00000004156",623.697,629.898,457.507,722.439
"ENSMUST00000004172",1229.75,1342.78,855.146,1348.42
"ENSMUST00000004173",1627,1751.09,1257.97,1730.05
"ENSMUST00000004200",1354.6,1190.21,875.294,1442.27
"ENSMUST00000004201",543.568,554.614,396.005,525.905
"ENSMUST00000004202",1964.94,1871.13,1313.83,1961.4
"ENSMUST00000004203",311.593,348.126,242.739,431.144
"ENSMUST00000004206",1570.07,1677,1154.33,1714.36
"ENSMUST00000004208",177.07,164.709,120.986,153.092
"ENSMUST00000004214",0,0,0,0
"ENSMUST00000004222",1120.97,991.347,835.759,1130.51
"ENSMUST00000004232",3.54162,9.89325,6.94138,3.55737
"ENSMUST00000004281",1422.82,1498,1091.97,1524.72
"ENSMUST00000004294",5213.65,5637.91,3457.67,5469.06
"ENSMUST00000004316",285.171,652.723,365.23,779.227
"ENSMUST00000004326",2342.39,2474.88,1821.39,2846.55
"ENSMUST00000004327",1421,1539.72,982.686,1546.25
"ENSMUST00000004330",0,0,0,0
"ENSMUST00000004340",18,3.66904,12,14
"ENSMUST00000004343",285.884,282.875,255.729,344.908
"ENSMUST00000004375",1760.21,1771.87,1194.77,1884.48
"ENSMUST00000004377",0,0,11.4722,0
"ENSMUST00000004378",17927.3,19122.3,13760.5,20406.9
"ENSMUST00000004379",514.918,488.6,391.267,559.999
"ENSMUST00000004381",611.416,589.927,459.895,615.32
"ENSMUST00000004389",1224.95,1242.53,846.236,1352.94
"ENSMUST00000004392",65.1876,64.8373,44.5425,97.1672
"ENSMUST00000004396",1970.09,2343.45,1600.4,2399.64
"ENSMUST00000004428",3568.12,3735.95,2623.82,3847.65
"ENSMUST00000004430",0.00136722,0.103923,0,1.19728e-08
"ENSMUST00000004453",14,2.75004,14,8
"ENSMUST00000004470",1094.57,1256.7,853.328,1220.92
"ENSMUST00000004473",18.181,14.2777,32.5335,19.5514
"ENSMUST00000004480",3712,3834,3439,4012
"ENSMUST00000004494",2862.83,3306.19,2324.73,3449.81
"ENSMUST00000004497",1532.41,1509.07,953.674,1765.46
"ENSMUST00000004505",27,21,23,16
"ENSMUST00000004507",1070.44,1114.25,713.974,1246.52
"ENSMUST00000004508",2495.23,2695.96,1946.92,2801.84
"ENSMUST00000004554",3990.83,4308.83,2895.7,4690.17
"ENSMUST00000004560",553.586,341.768,269.634,510.447
"ENSMUST00000004565",537.089,554.812,343.784,602.408
"ENSMUST00000004574",2033.36,2008.07,1452.2,2093.55
"ENSMUST00000004576",132.687,215.911,109.419,77.0721
"ENSMUST00000004587",64,58,52,75
"ENSMUST00000004614",518.79,478.677,298.801,586.357
"ENSMUST00000004622",1052.31,1253.6,867.528,1300.1
"ENSMUST00000004634",669.754,482.711,457.465,293.911
"ENSMUST00000004646",4113.28,4257.02,3085.2,4353.77
"ENSMUST00000004655",2,1,1,7
"ENSMUST00000004657",0,1.07014,0,1.06727
"ENSMUST00000004673",14615.8,16129.3,9734.28,17092.1
"ENSMUST00000004681",1361.24,1220.48,865.002,1539.67
"ENSMUST00000004683",1517.42,1581.34,1032.3,1638.01
"ENSMUST00000004684",1750.41,1921.59,1317.68,1844.95
"ENSMUST00000004686",72.2662,71.9301,38.2328,89.5719
"ENSMUST00000004715",262.376,244.989,191.263,306.392
"ENSMUST00000004728",35.1825,23.8664,10.7481,50.6885
"ENSMUST00000004729",695.761,742.337,492.404,840.782
"ENSMUST00000004732",0,0,0,0
"ENSMUST00000004745",384.56,438.329,264.146,436.058
"ENSMUST00000004749",1.00592,0,4,3.57559
"ENSMUST00000004750",366.941,316.969,237.744,388.784
"ENSMUST00000004756",651.3,660.319,503.805,647.806
"ENSMUST00000004761",0,0,0,0
"ENSMUST00000004770",17.9834,31.2228,16.1649,23.9878
"ENSMUST00000004774",21,22,5,16
"ENSMUST00000004780",83.7513,120.611,85.8224,98.2464
"ENSMUST00000004784",145.638,139.988,125,155
"ENSMUST00000004786",805.81,860.586,542.118,960.929
"ENSMUST00000004827",0,0.904994,5,0.00559848
"ENSMUST00000004829",3,0,0,3.5488
"ENSMUST00000004850",0,37.212,16.2891,0
"ENSMUST00000004868",1312.8,1390.8,1074.85,1380.83
"ENSMUST00000004892",267.302,258.33,228.784,350.391
"ENSMUST00000004910",812.077,881.06,662.035,891.777
"ENSMUST00000004913",123.277,100.231,119.976,125.687
"ENSMUST00000004920",3338.35,3337.51,2528.78,3361.32
"ENSMUST00000004936",27,24,17,13
"ENSMUST00000004943",0,0,0,0
"ENSMUST00000004949",862.908,994.043,719.323,946.572
"ENSMUST00000004955",1010.16,1020.99,730.056,1100.68
"ENSMUST00000004959",151.631,142.373,109.189,156.724
"ENSMUST00000004964",2.16887,3.31493,3.36629,3.38564
"ENSMUST00000004965",1675,1721.14,1317,1802
"ENSMUST00000004968",1215.68,1247.21,877.751,1354.42
"ENSMUST00000004985",400.389,508.676,377.067,557.402
"ENSMUST00000004986",0,2.84798,0,5.8377
"ENSMUST00000004987",252.433,436.957,197.317,375.874
"ENSMUST00000004990",1648.39,1622.92,1289.38,1678.73
"ENSMUST00000004994",7.10788,2.01111,5.20936,1.01136
"ENSMUST00000005003",637.942,688.932,436.184,697.442
"ENSMUST00000005014",79.4909,124.917,31.4722,92.626
"ENSMUST00000005015",1601,1597,1238,1667
"ENSMUST00000005016",38.8105,83.8623,2.54934e-08,93.6762
"ENSMUST00000005017",4271.3,4911.15,3213.44,4825.39
"ENSMUST00000005019",103.67,107,43,107.471
"ENSMUST00000005041",3269.78,3537.03,2389.72,3466.77
"ENSMUST00000005051",0,33.3466,5.23899e-08,20.6313
"ENSMUST00000005053",1286.69,1414.19,914.881,1557.95
"ENSMUST00000005057",976.325,1052.59,770.026,1140.77
"ENSMUST00000005064",487.848,569.933,366.361,552.384
"ENSMUST00000005066",5985.38,6660.01,4650.88,6861.45
"ENSMUST00000005067",1116.65,1306.08,859.674,1090.45
"ENSMUST00000005069",12.0512,9.72366,18.913,26.2601
"ENSMUST00000005072",0,0,0,1.36843
"ENSMUST00000005073",3.9599,6,2,0
"ENSMUST00000005077",201.315,149.511,132,185.485
"ENSMUST00000005103",298.402,296.959,239.949,327.199
"ENSMUST00000005108",2837.98,3250.42,2213.04,3131.61
"ENSMUST00000005114",16.0689,16.6033,8.9642,0.0340585
"ENSMUST00000005120",139.322,95.4142,30.8077,81.0354
"ENSMUST00000005122",1.98374,45.0995,0,12.5824
"ENSMUST00000005164",64.0256,127.437,44.7027,108.892
"ENSMUST00000005173",469.552,591.134,352.063,584.94
"ENSMUST00000005175",6942.04,7918.73,4524.14,7143.45
"ENSMUST00000005185",500,549,343,544
"ENSMUST00000005188",280.471,294.857,155.288,300.195
"ENSMUST00000005218",9.59084,86.4096,38.1754,28.8038
"ENSMUST00000005220",182.384,207.596,149.603,194.028
"ENSMUST00000005233",1303.11,1243.75,982.129,1350.31
"ENSMUST00000005234",6218.37,6491.18,4808.36,6697.08
"ENSMUST00000005238",0,0,0,0
"ENSMUST00000005255",25.3479,26.9332,21.4304,10
"ENSMUST00000005256",3868.98,4266.61,2563.1,3929.83
"ENSMUST00000005262",5.93511,4.55514,9.09612,7.2305
"ENSMUST00000005279",434.159,366.165,270,403.467
"ENSMUST00000005292",2411.23,2243.96,1618.35,2643.97
"ENSMUST00000005334",1,0,0,1
"ENSMUST00000005336",1712.62,1647.24,1128.77,1779.49
"ENSMUST00000005352",41.0059,33.2227,55,0
"ENSMUST00000005364",0,0,0,0
"ENSMUST00000005365",20.8065,9.84506,12.9424,11.5583
"ENSMUST00000005371",171.844,539.737,362.702,157.19
"ENSMUST00000005394",2217.51,2351.49,1812.01,2703.35
"ENSMUST00000005399",268.016,260.834,212.955,296.028
"ENSMUST00000005400",151.525,98.9914,97.4728,96.4913
"ENSMUST00000005406",51397.2,55710.7,35573.7,56758.3
"ENSMUST00000005413",150.504,60.4339,66.7455,121.702
"ENSMUST00000005431",2831.09,2769.94,2035.63,3066.51
"ENSMUST00000005452",15.3147,17.4091,12.6356,21.6983
"ENSMUST00000005470",5006.85,6173.1,3874.2,6110.89
"ENSMUST00000005477",0,1,0,0
"ENSMUST00000005487",2173.96,2292.32,1638.5,2535.37
"ENSMUST00000005488",0,0,0,0
"ENSMUST00000005490",827,961.074,598.615,948.443
"ENSMUST00000005493",23243.6,25693.7,19977.7,27292.7
"ENSMUST00000005503",789.972,861.958,636.881,860.825
"ENSMUST00000005504",3126.54,3540.81,2549.85,4885.39
"ENSMUST00000005507",44.4967,42.9577,54.2582,57.5028
"ENSMUST00000005508",92.6931,59.33,44.1895,98.7255
"ENSMUST00000005509",1320.13,1420.79,1124.5,1618.92
"ENSMUST00000005518",0,0,0,0
"ENSMUST00000005532",1655.86,1433.38,1007.91,1562.94
"ENSMUST00000005548",151,157,111,204
"ENSMUST00000005578",0,1.36249e-08,0,1.67873e-06
"ENSMUST00000005583",425.934,364.121,284.8,406.405
"ENSMUST00000005592",0,0,0,0
"ENSMUST00000005597",1.2154,35.625,35.2084,0.000124234
"ENSMUST00000005600",1100.51,1121.95,835.618,1270.88
"ENSMUST00000005601",3.29882,9,5,11.9109
"ENSMUST00000005606",10575.5,11582,7877,12318.4
"ENSMUST00000005607",18.5643,24.9015,12.4551,20.7381
"ENSMUST00000005611",0,1,0,1
"ENSMUST00000005616",2350.74,2406.27,1764.9,2731.61
"ENSMUST00000005620",1853.01,2159.49,1552.7,2249.04
"ENSMUST00000005630",0,0,1.02933,2.04224
"ENSMUST00000005643",171.845,215.289,144.211,196.809
"ENSMUST00000005647",878.872,936.453,600.217,978.166
"ENSMUST00000005651",2917.77,2819.55,2140.34,3181.64
"ENSMUST00000005669",0,0,0,0
"ENSMUST00000005671",3334.54,3980.03,2438.87,3649.01
"ENSMUST00000005678",48.1837,49.5004,34.3663,47.984
"ENSMUST00000005685",10.1766,12.0844,3.00903,16.2439
"ENSMUST00000005692",1.22422e-05,28.782,6.5074,22.0477
"ENSMUST00000005705",3682.62,3777.09,2937.67,3885
"ENSMUST00000005711",1291.39,1283.06,910.869,1393.89
"ENSMUST00000005714",2238.48,2557.48,1730.21,3285.34
"ENSMUST00000005719",238.839,598.86,341.563,656.808
"ENSMUST00000005722",0.256805,1.84036,42.3827,32.5291
"ENSMUST00000005749",2412.38,2689.77,1743.28,2662.43
"ENSMUST00000005751",24.2573,0,37.6211,33.0299
"ENSMUST00000005768",627.792,255.056,576.492,736.534
"ENSMUST00000005769",0,2.55895,8.87637,12.1999
"ENSMUST00000005791",4.98595,7.04126,6.08229,8.72098
"ENSMUST00000005798",1434.87,1413.53,1004.3,1636.34
"ENSMUST00000005810",334.945,300.38,234.924,354.437
"ENSMUST00000005815",1832.34,1202.19,815.395,1392.89
"ENSMUST00000005817",87.162,143.102,79.7581,70.7727
"ENSMUST00000005820",0,0,0,0
"ENSMUST00000005824",0.000438804,0,4.39714,0
"ENSMUST00000005825",125.25,167.826,72.2003,6.16687e-05
"ENSMUST00000005826",7508.84,8009.86,5418.94,8765.81
"ENSMUST00000005829",1191.08,1128.86,854.462,1248.77
"ENSMUST00000005830",1186.53,1069.5,730.022,1330.22
"ENSMUST00000005839",0,0,0,0
"ENSMUST00000005841",1837.41,2044.04,1486.98,2196.83
"ENSMUST00000005849",357.905,331.354,246.819,392.126
"ENSMUST00000005860",394.021,399,129,491
"ENSMUST00000005862",200.211,224.058,130.103,227.896
"ENSMUST00000005889",73.3644,36.7582,18.1663,88.6809
"ENSMUST00000005891",1,4,1,3
"ENSMUST00000005907",0,1.27483,1,3
"ENSMUST00000005923",2575.76,2738.96,1964.04,2860.11
"ENSMUST00000005933",0,0,0,0
"ENSMUST00000005950",0,0,0,0
"ENSMUST00000005952",968.722,1080.38,733.333,1055.18
"ENSMUST00000005953",111.855,144.836,78.6745,180.107
"ENSMUST00000005954",95.9193,93.6659,62.7452,123.959
"ENSMUST00000005964",1057.04,1248.26,926.685,1352.81
"ENSMUST00000005975",440.916,466.487,345.259,423.591
"ENSMUST00000005976",0,0,0,2
"ENSMUST00000006005",87.0196,157.325,79.9816,42.3427
"ENSMUST00000006020",22,16.4416,14.9692,15.1328
"ENSMUST00000006027",17074.6,17795,11593.2,18860.9
"ENSMUST00000006029",0,0,0,0
"ENSMUST00000006035",1978.92,1999.99,1276.76,2001.39
"ENSMUST00000006036",0,0,0,0
"ENSMUST00000006037",558.043,639.533,438.05,707.466
"ENSMUST00000006046",1955,2073,2288,1921
"ENSMUST00000006053",570.953,839.438,500.778,875.448
"ENSMUST00000006061",0,18.8915,0,0
"ENSMUST00000006071",105.775,120.281,72.2449,117.59
"ENSMUST00000006094",0,0,0,0
"ENSMUST00000006101",7.97394,19.1958,8.5484,22.7129
"ENSMUST00000006103",634.169,488.702,506.365,640.985
"ENSMUST00000006104",91.6315,87,58.6814,99
"ENSMUST00000006105",130,141,105,155
"ENSMUST00000006106",0,0,0,6.5612
"ENSMUST00000006112",362.011,434.366,305.646,422.958
"ENSMUST00000006123",0,0,0,17.1352
"ENSMUST00000006128",1702.75,1753.25,1456.47,1955.67
"ENSMUST00000006136",2.23372,3.82803,0,0
"ENSMUST00000006137",1986.52,2285.76,1666.62,2531.97
"ENSMUST00000006139",2.82341,9.15745,0,3.63877
"ENSMUST00000006151",0,0,0,0
"ENSMUST00000006167",0,0,0,0
"ENSMUST00000006171",0,0,0,0
"ENSMUST00000006178",337.043,385.606,281.188,385.914
"ENSMUST00000006181",4383.96,4625.23,3266.16,5302
"ENSMUST00000006205",191.849,7.29274,58.2815,34.3718
"ENSMUST00000006209",168.701,190.245,94.8847,129.965
"ENSMUST00000006217",766.125,775.397,555.019,818.543
"ENSMUST00000006221",397.377,410.378,188.708,403.009
"ENSMUST00000006235",14828.4,16439.9,11186.5,17366.3
"ENSMUST00000006254",1510.65,1582.93,1049,1687.56
"ENSMUST00000006286",1022.63,1215.75,613.865,1202.83
"ENSMUST00000006293",3373.51,3480.37,2496,3577.72
"ENSMUST00000006301",226.527,155.108,125.109,193.457
"ENSMUST00000006303",0,0,0,0
"ENSMUST00000006311",19.6161,12.1448,4.79637,24.231
"ENSMUST00000006341",0,0,0,0
"ENSMUST00000006353",374.268,432.577,305.084,418.764
"ENSMUST00000006362",0,0,0,0
"ENSMUST00000006367",2915.68,2665.19,2047.99,3234.63
"ENSMUST00000006377",547.788,552.734,371.921,572.14
"ENSMUST00000006378",0,0,0,1.05747
"ENSMUST00000006380",293,285,209,312
"ENSMUST00000006381",0,0,0,0
"ENSMUST00000006391",355.908,395,278,396.913
"ENSMUST00000006392",1.22476,0,1,2.45422
"ENSMUST00000006397",34.048,38.583,27.0238,48.7464
"ENSMUST00000006403",107,132.023,105.747,178.195
"ENSMUST00000006415",11.0433,4.25606,0,5.4313
"ENSMUST00000006424",212.418,224.501,176.269,247.286
"ENSMUST00000006431",1.58611,3,4,0
"ENSMUST00000006435",22024.1,23861.4,16442.6,24689.6
"ENSMUST00000006444",379.158,529.692,318.992,523.963
"ENSMUST00000006451",746.566,842.976,576.644,825.991
"ENSMUST00000006452",180.364,91.6592,98.5799,146.772
"ENSMUST00000006462",4047.02,4403.72,3067.03,4527.34
"ENSMUST00000006467",1434.5,1400.08,1106.54,1653.66
"ENSMUST00000006470",3469.83,3613.84,2725.23,3872.39
"ENSMUST00000006476",28,18,24,35
"ENSMUST00000006478",1175.16,1395.04,958.655,1416.31
"ENSMUST00000006496",5357.65,5533.21,3659.33,5700.04
"ENSMUST00000006508",0,70.5601,14.0105,60.8903
"ENSMUST00000006523",63.7089,60.8681,39.5217,59.7736
"ENSMUST00000006525",91.3733,117.166,85.2491,55.7028
"ENSMUST00000006544",108.204,80.9872,64.6315,92.0659
"ENSMUST00000006556",0,0,0,0
"ENSMUST00000006557",75.0119,53.8899,120.913,81.3522
"ENSMUST00000006559",271.505,287.465,270.828,229.955
"ENSMUST00000006562",0,0,0,0
"ENSMUST00000006565",39.8317,38.8845,22,36
"ENSMUST00000006578",0,0,0,0
"ENSMUST00000006579",442.854,599.439,302.625,498.982
"ENSMUST00000006587",1120.75,1204.74,794.189,1118.03
"ENSMUST00000006611",1024.09,1065.57,763.646,1157.76
"ENSMUST00000006614",82.1606,66.637,49.6626,64.0918
"ENSMUST00000006618",458.708,398.023,338.049,551.064
"ENSMUST00000006625",767.932,714.866,512.244,901.428
"ENSMUST00000006626",40.1288,33.0331,32.6401,38.7798
"ENSMUST00000006629",17545,19697.4,13483.8,19344.8
"ENSMUST00000006632",513.054,620.46,496.032,792.367
"ENSMUST00000006638",8,0,3,1
"ENSMUST00000006646",229.169,80.754,255.63,505.203
"ENSMUST00000006659",0,0,0,0
"ENSMUST00000006660",0,0,0,0
"ENSMUST00000006662",0,0,0,0
"ENSMUST00000006664",0,0,0,0
"ENSMUST00000006667",64.2669,140.041,46.1238,71.4601
"ENSMUST00000006669",2055.9,2229.94,1598.01,2277.31
"ENSMUST00000006679",10.0174,4.18818,2.46804,21.9446
"ENSMUST00000006687",2,1.25075,0,2.50151
"ENSMUST00000006692",720.774,576.121,446.221,740.666
"ENSMUST00000006697",5540.3,5868.07,3581.8,6651.52
"ENSMUST00000006701",653.532,602.371,495.703,728.469
"ENSMUST00000006703",0,0,0,0
"ENSMUST00000006704",1,0,0,1.5
"ENSMUST00000006716",100,55.2408,47.5563,89
"ENSMUST00000006718",22,25.296,13,24
"ENSMUST00000006721",1,0,0,0
"ENSMUST00000006742",423,430,343,432
"ENSMUST00000006745",0,0,0,0
"ENSMUST00000006749",28.3036,60.8628,16,20.9902
"ENSMUST00000006750",3352.99,3638.26,2451.34,3577.13
"ENSMUST00000006754",136.446,95.9296,20.196,226.533
"ENSMUST00000006760",54.0172,92.5315,45.2639,51.1503
"ENSMUST00000006761",556.638,528.549,407.39,635.677
"ENSMUST00000006762",0,4,0,2
"ENSMUST00000006764",311.079,310.637,222.513,350.924
"ENSMUST00000006774",1277.52,1207.06,1012.49,1440.97
"ENSMUST00000006785",0,0,0,0
"ENSMUST00000006786",1,0,2,0
"ENSMUST00000006787",0,0,0,0
"ENSMUST00000006792",0,0,0,0
"ENSMUST00000006814",0,0,0,0
"ENSMUST00000006818",17,17,7,17
"ENSMUST00000006825",6.07834,4.2978,20.7516,18.925
"ENSMUST00000006828",35573.7,36694.2,26293.1,38372.3
"ENSMUST00000006838",24.86,40.7024,78.6324,45.987
"ENSMUST00000006851",1183.1,1047.31,753.227,1252.95
"ENSMUST00000006853",2214.69,2436.37,1598.38,2464.32
