Gene_ID	Gene	BrainRegion	ExpressionEnergy
ENSG00000091656	ZFHX4	hippocampal formation	0.2
ENSG00000091656	ZFHX4	hypothalamus	0.8
ENSG00000091656	ZFHX4	medulla oblongata	0.9
ENSG00000091656	ZFHX4	midbrain	1.1
ENSG00000091656	ZFHX4	olfactory bulb	0.3
ENSG00000091656	ZFHX4	pons	0.7
ENSG00000091656	ZFHX4	thalamus	0.6
ENSG00000091664	SLC17A6	amygdala	2.3
ENSG00000091664	SLC17A6	basal ganglia	2.2
ENSG00000091664	SLC17A6	cerebellum	1.5
ENSG00000091664	SLC17A6	hippocampal formation	1.3
ENSG00000091664	SLC17A6	hypothalamus	7.2
ENSG00000091664	SLC17A6	medulla oblongata	9.2
ENSG00000091664	SLC17A6	midbrain	13.1
ENSG00000091664	SLC17A6	olfactory bulb	1.5
ENSG00000091664	SLC17A6	pons	8.2
ENSG00000091664	SLC17A6	thalamus	13.8
ENSG00000091704	CPA1	amygdala	0
ENSG00000091704	CPA1	basal ganglia	0.1
ENSG00000091704	CPA1	cerebellum	0
ENSG00000091704	CPA1	hippocampal formation	0
ENSG00000091704	CPA1	hypothalamus	0.5
ENSG00000091704	CPA1	medulla oblongata	0.1
ENSG00000091704	CPA1	midbrain	0
ENSG00000091704	CPA1	olfactory bulb	0.1
ENSG00000091704	CPA1	pons	0.4
ENSG00000091704	CPA1	thalamus	0
ENSG00000091732	ZC3HC1	amygdala	1.3
ENSG00000091732	ZC3HC1	basal ganglia	0.4
ENSG00000091732	ZC3HC1	cerebellum	0.4
ENSG00000091732	ZC3HC1	hippocampal formation	1
ENSG00000091732	ZC3HC1	hypothalamus	0.5
ENSG00000091732	ZC3HC1	medulla oblongata	1
ENSG00000091732	ZC3HC1	midbrain	0.4
ENSG00000091732	ZC3HC1	olfactory bulb	1
ENSG00000091732	ZC3HC1	pons	0.8
ENSG00000091732	ZC3HC1	thalamus	0.4
ENSG00000091831	ESR1	amygdala	0.4
ENSG00000091831	ESR1	basal ganglia	0.2
ENSG00000091831	ESR1	cerebellum	0
ENSG00000091831	ESR1	hippocampal formation	0
ENSG00000091831	ESR1	hypothalamus	0.5
ENSG00000091831	ESR1	medulla oblongata	0.1
ENSG00000091831	ESR1	midbrain	0.1
ENSG00000091831	ESR1	olfactory bulb	0.2
ENSG00000091831	ESR1	pons	0
ENSG00000091831	ESR1	thalamus	0
ENSG00000091844	RGS17	amygdala	1.8
ENSG00000091844	RGS17	basal ganglia	1.1
ENSG00000091844	RGS17	cerebellum	0.5
ENSG00000091844	RGS17	hippocampal formation	1.2
ENSG00000091844	RGS17	hypothalamus	2
ENSG00000091844	RGS17	medulla oblongata	1.7
ENSG00000091844	RGS17	midbrain	2.1
ENSG00000091844	RGS17	olfactory bulb	1.1
ENSG00000091844	RGS17	pons	1.4
ENSG00000091844	RGS17	thalamus	0.9
ENSG00000091879	ANGPT2	amygdala	1.1
ENSG00000091879	ANGPT2	basal ganglia	0.1
ENSG00000091879	ANGPT2	cerebellum	0.2
ENSG00000091879	ANGPT2	hippocampal formation	0.5
ENSG00000091879	ANGPT2	hypothalamus	0.1
ENSG00000091879	ANGPT2	medulla oblongata	0.3
ENSG00000091879	ANGPT2	midbrain	0.1
ENSG00000091879	ANGPT2	olfactory bulb	0.5
ENSG00000091879	ANGPT2	pons	0.6
ENSG00000091879	ANGPT2	thalamus	0.5
ENSG00000091947	TMEM101	amygdala	0
ENSG00000091947	TMEM101	basal ganglia	0
ENSG00000091947	TMEM101	cerebellum	0
ENSG00000091947	TMEM101	hippocampal formation	0.1
ENSG00000091947	TMEM101	hypothalamus	0
ENSG00000091947	TMEM101	medulla oblongata	0.1
ENSG00000091947	TMEM101	midbrain	0
ENSG00000091947	TMEM101	olfactory bulb	0.1
ENSG00000091947	TMEM101	pons	0.1
ENSG00000091947	TMEM101	thalamus	0
ENSG00000091972	CD200	amygdala	16.5
ENSG00000091972	CD200	basal ganglia	12.9
ENSG00000091972	CD200	cerebellum	5.2
ENSG00000091972	CD200	hippocampal formation	13.6
ENSG00000091972	CD200	hypothalamus	20.2
ENSG00000091972	CD200	medulla oblongata	10.2
ENSG00000091972	CD200	midbrain	15.7
ENSG00000091972	CD200	olfactory bulb	13.8
ENSG00000091972	CD200	pons	11.6
ENSG00000091972	CD200	thalamus	11.5
ENSG00000091986	CCDC80	amygdala	1.2
ENSG00000091986	CCDC80	basal ganglia	0.4
ENSG00000091986	CCDC80	cerebellum	0.2
ENSG00000091986	CCDC80	hippocampal formation	0.3
ENSG00000091986	CCDC80	hypothalamus	0.1
ENSG00000091986	CCDC80	medulla oblongata	0.5
ENSG00000091986	CCDC80	midbrain	0.1
ENSG00000091986	CCDC80	olfactory bulb	1.4
ENSG00000091986	CCDC80	pons	0.2
ENSG00000091986	CCDC80	thalamus	0.1
ENSG00000092009	CMA1	amygdala	1.8
ENSG00000092009	CMA1	basal ganglia	1.6
ENSG00000092009	CMA1	cerebellum	1
ENSG00000092009	CMA1	hippocampal formation	1.4
ENSG00000092009	CMA1	hypothalamus	2.2
ENSG00000092009	CMA1	medulla oblongata	2.4
ENSG00000092009	CMA1	midbrain	2.4
ENSG00000092009	CMA1	olfactory bulb	1.3
ENSG00000092009	CMA1	pons	2.3
ENSG00000092009	CMA1	thalamus	2
ENSG00000092010	PSME1	amygdala	6.3
ENSG00000092010	PSME1	basal ganglia	3.9
ENSG00000092010	PSME1	cerebellum	1
ENSG00000092010	PSME1	hippocampal formation	4.3
ENSG00000092010	PSME1	hypothalamus	5.3
ENSG00000092010	PSME1	medulla oblongata	2
ENSG00000092010	PSME1	midbrain	3.6
ENSG00000092010	PSME1	olfactory bulb	3.3
ENSG00000092010	PSME1	pons	2.4
ENSG00000092010	PSME1	thalamus	2.2
ENSG00000092020	PPP2R3C	amygdala	1.6
ENSG00000092020	PPP2R3C	basal ganglia	0.7
ENSG00000092020	PPP2R3C	cerebellum	1.1
ENSG00000092020	PPP2R3C	hippocampal formation	1.7
ENSG00000092020	PPP2R3C	hypothalamus	0.5
ENSG00000092020	PPP2R3C	medulla oblongata	1.7
ENSG00000092020	PPP2R3C	midbrain	0.9
ENSG00000092020	PPP2R3C	olfactory bulb	1.2
ENSG00000092020	PPP2R3C	pons	0.8
ENSG00000092020	PPP2R3C	thalamus	1
ENSG00000092036	HAUS4	amygdala	0
ENSG00000092036	HAUS4	basal ganglia	0.1
ENSG00000092036	HAUS4	cerebellum	0
ENSG00000092036	HAUS4	hippocampal formation	0
ENSG00000092036	HAUS4	hypothalamus	0.2
ENSG00000092036	HAUS4	medulla oblongata	0
ENSG00000092036	HAUS4	midbrain	0
ENSG00000092036	HAUS4	olfactory bulb	0.2
ENSG00000092036	HAUS4	pons	0.2
ENSG00000092036	HAUS4	thalamus	0
ENSG00000092051	JPH4	amygdala	18.3
ENSG00000092051	JPH4	basal ganglia	14.4
ENSG00000092051	JPH4	cerebellum	10.7
ENSG00000092051	JPH4	hippocampal formation	17.5
ENSG00000092051	JPH4	hypothalamus	9.2
ENSG00000092051	JPH4	medulla oblongata	4.3
ENSG00000092051	JPH4	midbrain	8
ENSG00000092051	JPH4	olfactory bulb	10
ENSG00000092051	JPH4	pons	4.4
ENSG00000092051	JPH4	thalamus	6.8
ENSG00000092054	MYH7	amygdala	0
ENSG00000092054	MYH7	basal ganglia	0
ENSG00000092054	MYH7	cerebellum	0
ENSG00000092054	MYH7	hippocampal formation	0
ENSG00000092054	MYH7	hypothalamus	0
ENSG00000092054	MYH7	medulla oblongata	0
ENSG00000092054	MYH7	midbrain	0
ENSG00000092054	MYH7	olfactory bulb	0
ENSG00000092054	MYH7	pons	0
ENSG00000092054	MYH7	thalamus	0
ENSG00000092067	CEBPE	amygdala	0.2
ENSG00000092067	CEBPE	basal ganglia	0.6
ENSG00000092067	CEBPE	cerebellum	0.9
ENSG00000092067	CEBPE	hippocampal formation	0.2
ENSG00000092067	CEBPE	hypothalamus	0.5
ENSG00000092067	CEBPE	medulla oblongata	0
ENSG00000092067	CEBPE	midbrain	0.4
ENSG00000092067	CEBPE	olfactory bulb	2.4
ENSG00000092067	CEBPE	pons	0
ENSG00000092067	CEBPE	thalamus	0
ENSG00000092068	SLC7A8	amygdala	8.8
ENSG00000092068	SLC7A8	basal ganglia	4.9
ENSG00000092068	SLC7A8	cerebellum	11.5
ENSG00000092068	SLC7A8	hippocampal formation	10.2
ENSG00000092068	SLC7A8	hypothalamus	2.8
ENSG00000092068	SLC7A8	medulla oblongata	3.8
ENSG00000092068	SLC7A8	midbrain	3.8
ENSG00000092068	SLC7A8	olfactory bulb	6.7
ENSG00000092068	SLC7A8	pons	3.3
ENSG00000092068	SLC7A8	thalamus	7.5
ENSG00000092094	OSGEP	amygdala	2.5
ENSG00000092094	OSGEP	basal ganglia	1
ENSG00000092094	OSGEP	cerebellum	0.4
ENSG00000092094	OSGEP	hippocampal formation	1.8
ENSG00000092094	OSGEP	hypothalamus	1
ENSG00000092094	OSGEP	medulla oblongata	0.1
ENSG00000092094	OSGEP	midbrain	0.7
ENSG00000092094	OSGEP	olfactory bulb	2
ENSG00000092094	OSGEP	pons	0.2
ENSG00000092094	OSGEP	thalamus	0.5
ENSG00000092096	SLC22A17	amygdala	23.3
ENSG00000092096	SLC22A17	basal ganglia	19.4
ENSG00000092096	SLC22A17	cerebellum	5.1
ENSG00000092096	SLC22A17	hippocampal formation	21.7
ENSG00000092096	SLC22A17	hypothalamus	20.1
ENSG00000092096	SLC22A17	medulla oblongata	13.3
ENSG00000092096	SLC22A17	midbrain	18.3
ENSG00000092096	SLC22A17	olfactory bulb	16
ENSG00000092096	SLC22A17	pons	12.7
ENSG00000092096	SLC22A17	thalamus	14
ENSG00000092098	RNF31	amygdala	1.8
ENSG00000092098	RNF31	basal ganglia	0.7
ENSG00000092098	RNF31	cerebellum	1.7
ENSG00000092098	RNF31	hippocampal formation	2
ENSG00000092098	RNF31	hypothalamus	0.8
ENSG00000092098	RNF31	medulla oblongata	1.5
ENSG00000092098	RNF31	midbrain	1.4
ENSG00000092098	RNF31	olfactory bulb	2.1
ENSG00000092098	RNF31	pons	1.1
ENSG00000092098	RNF31	thalamus	1.8
ENSG00000092140	G2E3	amygdala	0.1
ENSG00000092140	G2E3	basal ganglia	0.1
ENSG00000092140	G2E3	cerebellum	0.1
ENSG00000092140	G2E3	hippocampal formation	0.1
ENSG00000092140	G2E3	hypothalamus	0
ENSG00000092140	G2E3	medulla oblongata	0.1
ENSG00000092140	G2E3	midbrain	0
ENSG00000092140	G2E3	olfactory bulb	0.2
ENSG00000092140	G2E3	pons	0.1
ENSG00000092140	G2E3	thalamus	0
ENSG00000092148	HECTD1	amygdala	3.8
ENSG00000092148	HECTD1	basal ganglia	2.6
ENSG00000092148	HECTD1	cerebellum	2.7
ENSG00000092148	HECTD1	hippocampal formation	5.7
ENSG00000092148	HECTD1	hypothalamus	1.4
ENSG00000092148	HECTD1	medulla oblongata	3.8
ENSG00000092148	HECTD1	midbrain	2.7
ENSG00000092148	HECTD1	olfactory bulb	3.3
ENSG00000092148	HECTD1	pons	3
ENSG00000092148	HECTD1	thalamus	2.7
ENSG00000092201	SUPT16H	amygdala	6.1
ENSG00000092201	SUPT16H	basal ganglia	4.4
ENSG00000092201	SUPT16H	cerebellum	2.6
ENSG00000092201	SUPT16H	hippocampal formation	5.9
ENSG00000092201	SUPT16H	hypothalamus	4
ENSG00000092201	SUPT16H	medulla oblongata	4.3
ENSG00000092201	SUPT16H	midbrain	4.5
ENSG00000092201	SUPT16H	olfactory bulb	4.7
ENSG00000092201	SUPT16H	pons	4
ENSG00000092201	SUPT16H	thalamus	4.8
ENSG00000092208	GEMIN2	amygdala	0
ENSG00000092208	GEMIN2	basal ganglia	0
ENSG00000092208	GEMIN2	cerebellum	0.1
ENSG00000092208	GEMIN2	hippocampal formation	0
ENSG00000092208	GEMIN2	hypothalamus	0
ENSG00000092208	GEMIN2	medulla oblongata	0
ENSG00000092208	GEMIN2	midbrain	0
ENSG00000092208	GEMIN2	olfactory bulb	0
ENSG00000092208	GEMIN2	pons	0
ENSG00000092208	GEMIN2	thalamus	0
ENSG00000092295	TGM1	amygdala	0.1
ENSG00000092295	TGM1	basal ganglia	0.2
ENSG00000092295	TGM1	cerebellum	0.1
ENSG00000092295	TGM1	hippocampal formation	0.2
ENSG00000092295	TGM1	hypothalamus	0.1
ENSG00000092295	TGM1	medulla oblongata	0.8
ENSG00000092295	TGM1	midbrain	0.2
ENSG00000092295	TGM1	olfactory bulb	0.5
ENSG00000092295	TGM1	pons	0.5
ENSG00000092295	TGM1	thalamus	0.2
ENSG00000092330	TINF2	amygdala	0.7
ENSG00000092330	TINF2	basal ganglia	0.3
ENSG00000092330	TINF2	cerebellum	0.5
ENSG00000092330	TINF2	hippocampal formation	0.5
ENSG00000092330	TINF2	hypothalamus	0.2
ENSG00000092330	TINF2	medulla oblongata	0.3
ENSG00000092330	TINF2	midbrain	0.3
ENSG00000092330	TINF2	olfactory bulb	0.5
ENSG00000092330	TINF2	pons	0.2
ENSG00000092330	TINF2	thalamus	0.3
ENSG00000092345	DAZL	amygdala	0
ENSG00000092345	DAZL	basal ganglia	0
ENSG00000092345	DAZL	cerebellum	0.1
ENSG00000092345	DAZL	hippocampal formation	0
ENSG00000092345	DAZL	hypothalamus	0
ENSG00000092345	DAZL	medulla oblongata	0
ENSG00000092345	DAZL	midbrain	0
ENSG00000092345	DAZL	olfactory bulb	0
ENSG00000092345	DAZL	pons	0
ENSG00000092345	DAZL	thalamus	0
ENSG00000092421	SEMA6A	amygdala	1.4
ENSG00000092421	SEMA6A	basal ganglia	2.7
ENSG00000092421	SEMA6A	cerebellum	1.2
ENSG00000092421	SEMA6A	hippocampal formation	1.5
ENSG00000092421	SEMA6A	hypothalamus	2.1
ENSG00000092421	SEMA6A	medulla oblongata	1.7
ENSG00000092421	SEMA6A	midbrain	3.6
ENSG00000092421	SEMA6A	olfactory bulb	4.3
ENSG00000092421	SEMA6A	pons	2.3
ENSG00000092421	SEMA6A	thalamus	5.2
ENSG00000092439	TRPM7	amygdala	2.8
ENSG00000092439	TRPM7	basal ganglia	2
ENSG00000092439	TRPM7	cerebellum	1.3
ENSG00000092439	TRPM7	hippocampal formation	3.2
ENSG00000092439	TRPM7	hypothalamus	2
ENSG00000092439	TRPM7	medulla oblongata	2
ENSG00000092439	TRPM7	midbrain	2.4
ENSG00000092439	TRPM7	olfactory bulb	3.4
ENSG00000092439	TRPM7	pons	1.8
ENSG00000092439	TRPM7	thalamus	2
ENSG00000092445	TYRO3	amygdala	11.3
ENSG00000092445	TYRO3	basal ganglia	10.7
ENSG00000092445	TYRO3	cerebellum	5.7
ENSG00000092445	TYRO3	hippocampal formation	8.8
ENSG00000092445	TYRO3	hypothalamus	2.6
ENSG00000092445	TYRO3	medulla oblongata	2.3
ENSG00000092445	TYRO3	midbrain	2.7
ENSG00000092445	TYRO3	olfactory bulb	9.5
ENSG00000092445	TYRO3	pons	1.9
ENSG00000092445	TYRO3	thalamus	2.6
ENSG00000092470	WDR76	amygdala	2.3
ENSG00000092470	WDR76	basal ganglia	1.3
ENSG00000092470	WDR76	cerebellum	1.6
ENSG00000092470	WDR76	hippocampal formation	1.6
ENSG00000092470	WDR76	hypothalamus	0.5
ENSG00000092470	WDR76	medulla oblongata	1.7
ENSG00000092470	WDR76	midbrain	0.5
ENSG00000092470	WDR76	olfactory bulb	3
ENSG00000092470	WDR76	pons	1.1
ENSG00000092470	WDR76	thalamus	0.9
ENSG00000092529	CAPN3	amygdala	1.8
ENSG00000092529	CAPN3	basal ganglia	0.8
ENSG00000092529	CAPN3	cerebellum	1.7
ENSG00000092529	CAPN3	hippocampal formation	1.5
ENSG00000092529	CAPN3	hypothalamus	0.7
ENSG00000092529	CAPN3	medulla oblongata	2.3
ENSG00000092529	CAPN3	midbrain	1.4
ENSG00000092529	CAPN3	olfactory bulb	2.9
ENSG00000092529	CAPN3	pons	1.2
ENSG00000092529	CAPN3	thalamus	1.8
ENSG00000092531	SNAP23	amygdala	0.9
ENSG00000092531	SNAP23	basal ganglia	0.3
ENSG00000092531	SNAP23	cerebellum	0.4
ENSG00000092531	SNAP23	hippocampal formation	1
ENSG00000092531	SNAP23	hypothalamus	0.1
ENSG00000092531	SNAP23	medulla oblongata	0.4
ENSG00000092531	SNAP23	midbrain	0.4
ENSG00000092531	SNAP23	olfactory bulb	0.7
ENSG00000092531	SNAP23	pons	0.3
ENSG00000092531	SNAP23	thalamus	0.6
ENSG00000092607	TBX15	amygdala	0
ENSG00000092607	TBX15	basal ganglia	0
ENSG00000092607	TBX15	cerebellum	0.1
ENSG00000092607	TBX15	hippocampal formation	0.1
ENSG00000092607	TBX15	hypothalamus	0
ENSG00000092607	TBX15	medulla oblongata	0.3
ENSG00000092607	TBX15	midbrain	0
ENSG00000092607	TBX15	olfactory bulb	0.3
ENSG00000092607	TBX15	pons	0.1
ENSG00000092607	TBX15	thalamus	0
ENSG00000092621	PHGDH	amygdala	2.9
ENSG00000092621	PHGDH	basal ganglia	2.9
ENSG00000092621	PHGDH	cerebellum	4
ENSG00000092621	PHGDH	hippocampal formation	3.5
ENSG00000092621	PHGDH	hypothalamus	2.3
ENSG00000092621	PHGDH	medulla oblongata	3
ENSG00000092621	PHGDH	midbrain	3.1
ENSG00000092621	PHGDH	olfactory bulb	3.4
ENSG00000092621	PHGDH	pons	2.6
ENSG00000092621	PHGDH	thalamus	2.7
ENSG00000092820	EZR	amygdala	0.3
ENSG00000092820	EZR	basal ganglia	0.5
ENSG00000092820	EZR	cerebellum	0.6
ENSG00000092820	EZR	hippocampal formation	0.4
ENSG00000092820	EZR	hypothalamus	0.4
ENSG00000092820	EZR	medulla oblongata	0.3
ENSG00000092820	EZR	midbrain	0.1
ENSG00000092820	EZR	olfactory bulb	0.1
ENSG00000092820	EZR	pons	0.1
ENSG00000092820	EZR	thalamus	0.3
ENSG00000092847	AGO1	amygdala	2.2
ENSG00000092847	AGO1	basal ganglia	1.4
ENSG00000092847	AGO1	cerebellum	1.1
ENSG00000092847	AGO1	hippocampal formation	4.3
ENSG00000092847	AGO1	hypothalamus	1.4
ENSG00000092847	AGO1	medulla oblongata	1.3
ENSG00000092847	AGO1	midbrain	1.8
ENSG00000092847	AGO1	olfactory bulb	2.2
ENSG00000092847	AGO1	pons	1.1
ENSG00000092847	AGO1	thalamus	1.2
ENSG00000092850	TEKT2	amygdala	0.1
ENSG00000092850	TEKT2	basal ganglia	0
ENSG00000092850	TEKT2	cerebellum	0
ENSG00000092850	TEKT2	hippocampal formation	0
ENSG00000092850	TEKT2	hypothalamus	0.2
ENSG00000092850	TEKT2	medulla oblongata	0.1
ENSG00000092850	TEKT2	midbrain	0
ENSG00000092850	TEKT2	olfactory bulb	0
ENSG00000092850	TEKT2	pons	0
ENSG00000092850	TEKT2	thalamus	0
ENSG00000092853	CLSPN	amygdala	11.1
ENSG00000092853	CLSPN	basal ganglia	6.6
ENSG00000092853	CLSPN	cerebellum	2.4
ENSG00000092853	CLSPN	hippocampal formation	6.7
ENSG00000092853	CLSPN	hypothalamus	3.8
ENSG00000092853	CLSPN	medulla oblongata	3.8
ENSG00000092853	CLSPN	midbrain	3.6
ENSG00000092853	CLSPN	olfactory bulb	6.1
ENSG00000092853	CLSPN	pons	3.7
ENSG00000092853	CLSPN	thalamus	5.2
ENSG00000092871	RFFL	amygdala	0
ENSG00000092871	RFFL	basal ganglia	0
ENSG00000092871	RFFL	cerebellum	0
ENSG00000092871	RFFL	hippocampal formation	0
ENSG00000092871	RFFL	hypothalamus	0.1
ENSG00000092871	RFFL	medulla oblongata	0
ENSG00000092871	RFFL	midbrain	0
ENSG00000092871	RFFL	olfactory bulb	0.1
ENSG00000092871	RFFL	pons	0
ENSG00000092871	RFFL	thalamus	0.1
ENSG00000092929	UNC13D	amygdala	0
ENSG00000092929	UNC13D	basal ganglia	0
ENSG00000092929	UNC13D	cerebellum	0.2
ENSG00000092929	UNC13D	hippocampal formation	0
ENSG00000092929	UNC13D	hypothalamus	0
ENSG00000092929	UNC13D	medulla oblongata	0
ENSG00000092929	UNC13D	midbrain	0
ENSG00000092929	UNC13D	olfactory bulb	0
ENSG00000092929	UNC13D	pons	0
ENSG00000092929	UNC13D	thalamus	0
ENSG00000092931	MFSD11	amygdala	1.5
ENSG00000092931	MFSD11	basal ganglia	0.9
ENSG00000092931	MFSD11	cerebellum	1.4
ENSG00000092931	MFSD11	hippocampal formation	2
ENSG00000092931	MFSD11	hypothalamus	0.4
ENSG00000092931	MFSD11	medulla oblongata	0.8
ENSG00000092931	MFSD11	midbrain	0.6
ENSG00000092931	MFSD11	olfactory bulb	1.9
ENSG00000092931	MFSD11	pons	0.6
ENSG00000092931	MFSD11	thalamus	0.6
ENSG00000092964	DPYSL2	amygdala	16.6
ENSG00000092964	DPYSL2	basal ganglia	13.5
ENSG00000092964	DPYSL2	cerebellum	5.7
ENSG00000092964	DPYSL2	hippocampal formation	14.6
ENSG00000092964	DPYSL2	hypothalamus	16
ENSG00000092964	DPYSL2	medulla oblongata	13.1
ENSG00000092964	DPYSL2	midbrain	15.5
ENSG00000092964	DPYSL2	olfactory bulb	10.6
ENSG00000092964	DPYSL2	pons	12.1
ENSG00000092964	DPYSL2	thalamus	13.9
ENSG00000092969	TGFB2	amygdala	0.5
ENSG00000092969	TGFB2	basal ganglia	0.3
ENSG00000092969	TGFB2	cerebellum	0.4
ENSG00000092969	TGFB2	hippocampal formation	1.3
ENSG00000092969	TGFB2	hypothalamus	0.2
ENSG00000092969	TGFB2	medulla oblongata	0.2
ENSG00000092969	TGFB2	midbrain	0.1
ENSG00000092969	TGFB2	olfactory bulb	0.2
ENSG00000092969	TGFB2	pons	0
ENSG00000092969	TGFB2	thalamus	0.4
ENSG00000092978	GPATCH2	amygdala	0
ENSG00000092978	GPATCH2	basal ganglia	0
ENSG00000092978	GPATCH2	cerebellum	0
ENSG00000092978	GPATCH2	hippocampal formation	0
ENSG00000092978	GPATCH2	hypothalamus	0
ENSG00000092978	GPATCH2	medulla oblongata	0
ENSG00000092978	GPATCH2	midbrain	0
ENSG00000092978	GPATCH2	olfactory bulb	0
ENSG00000092978	GPATCH2	pons	0
ENSG00000092978	GPATCH2	thalamus	0
ENSG00000093000	NUP50	amygdala	0.7
ENSG00000093000	NUP50	basal ganglia	0.4
ENSG00000093000	NUP50	cerebellum	2.3
ENSG00000093000	NUP50	hippocampal formation	1.3
ENSG00000093000	NUP50	hypothalamus	0.2
ENSG00000093000	NUP50	medulla oblongata	0.3
ENSG00000093000	NUP50	midbrain	0.3
ENSG00000093000	NUP50	olfactory bulb	2.1
ENSG00000093000	NUP50	pons	0.3
ENSG00000093000	NUP50	thalamus	0.2
ENSG00000093009	CDC45	amygdala	0.1
ENSG00000093009	CDC45	basal ganglia	0.1
ENSG00000093009	CDC45	cerebellum	0.3
ENSG00000093009	CDC45	hippocampal formation	0.6
ENSG00000093009	CDC45	hypothalamus	0.1
ENSG00000093009	CDC45	medulla oblongata	0.3
ENSG00000093009	CDC45	midbrain	0.2
ENSG00000093009	CDC45	olfactory bulb	0.2
ENSG00000093009	CDC45	pons	0.3
ENSG00000093009	CDC45	thalamus	0.3
ENSG00000093010	COMT	amygdala	6
ENSG00000093010	COMT	basal ganglia	4.5
ENSG00000093010	COMT	cerebellum	0.2
ENSG00000093010	COMT	hippocampal formation	5.1
ENSG00000093010	COMT	hypothalamus	3.3
ENSG00000093010	COMT	medulla oblongata	0.4
ENSG00000093010	COMT	midbrain	1.1
ENSG00000093010	COMT	olfactory bulb	2
ENSG00000093010	COMT	pons	1.5
ENSG00000093010	COMT	thalamus	5.7
ENSG00000093144	ECHDC1	amygdala	1.4
ENSG00000093144	ECHDC1	basal ganglia	1
ENSG00000093144	ECHDC1	cerebellum	1.7
ENSG00000093144	ECHDC1	hippocampal formation	2.2
ENSG00000093144	ECHDC1	hypothalamus	1.2
ENSG00000093144	ECHDC1	medulla oblongata	1
ENSG00000093144	ECHDC1	midbrain	0.9
ENSG00000093144	ECHDC1	olfactory bulb	2.1
ENSG00000093144	ECHDC1	pons	1
ENSG00000093144	ECHDC1	thalamus	1.5
ENSG00000093167	LRRFIP2	amygdala	3.4
ENSG00000093167	LRRFIP2	basal ganglia	2.2
ENSG00000093167	LRRFIP2	cerebellum	1.3
ENSG00000093167	LRRFIP2	hippocampal formation	3.2
ENSG00000093167	LRRFIP2	hypothalamus	3.2
ENSG00000093167	LRRFIP2	medulla oblongata	2.3
ENSG00000093167	LRRFIP2	midbrain	2
ENSG00000093167	LRRFIP2	olfactory bulb	2.5
ENSG00000093167	LRRFIP2	pons	2.6
ENSG00000093167	LRRFIP2	thalamus	2.2
ENSG00000093183	SEC22C	amygdala	3
ENSG00000093183	SEC22C	basal ganglia	1.4
ENSG00000093183	SEC22C	cerebellum	1.1
ENSG00000093183	SEC22C	hippocampal formation	2.2
ENSG00000093183	SEC22C	hypothalamus	1.5
ENSG00000093183	SEC22C	medulla oblongata	2.2
ENSG00000093183	SEC22C	midbrain	1.3
ENSG00000093183	SEC22C	olfactory bulb	2.6
ENSG00000093183	SEC22C	pons	1.6
ENSG00000093183	SEC22C	thalamus	1.1
ENSG00000093217	XYLB	amygdala	1
ENSG00000093217	XYLB	basal ganglia	0.4
ENSG00000093217	XYLB	cerebellum	1.8
ENSG00000093217	XYLB	hippocampal formation	0.6
ENSG00000093217	XYLB	hypothalamus	0
ENSG00000093217	XYLB	medulla oblongata	0.2
ENSG00000093217	XYLB	midbrain	0.1
ENSG00000093217	XYLB	olfactory bulb	1.2
ENSG00000093217	XYLB	pons	0.1
ENSG00000093217	XYLB	thalamus	0.2
ENSG00000094631	HDAC6	amygdala	1.8
ENSG00000094631	HDAC6	basal ganglia	1.4
ENSG00000094631	HDAC6	cerebellum	0.7
ENSG00000094631	HDAC6	hippocampal formation	1.6
ENSG00000094631	HDAC6	hypothalamus	2.1
ENSG00000094631	HDAC6	medulla oblongata	1.2
ENSG00000094631	HDAC6	midbrain	1.4
ENSG00000094631	HDAC6	olfactory bulb	1.6
ENSG00000094631	HDAC6	pons	1.4
ENSG00000094631	HDAC6	thalamus	1.5
ENSG00000094661	OR1I1	amygdala	0
ENSG00000094661	OR1I1	basal ganglia	0.1
ENSG00000094661	OR1I1	cerebellum	0
ENSG00000094661	OR1I1	hippocampal formation	0
ENSG00000094661	OR1I1	hypothalamus	0
ENSG00000094661	OR1I1	medulla oblongata	0
ENSG00000094661	OR1I1	midbrain	0
ENSG00000094661	OR1I1	olfactory bulb	0.1
ENSG00000094661	OR1I1	pons	0
ENSG00000094661	OR1I1	thalamus	0
ENSG00000094755	GABRP	amygdala	0.1
ENSG00000094755	GABRP	basal ganglia	0.1
ENSG00000094755	GABRP	cerebellum	0.1
ENSG00000094755	GABRP	hippocampal formation	0.3
ENSG00000094755	GABRP	hypothalamus	0.1
ENSG00000094755	GABRP	medulla oblongata	0.1
ENSG00000094755	GABRP	midbrain	0.1
ENSG00000094755	GABRP	olfactory bulb	0.2
ENSG00000094755	GABRP	pons	0.1
ENSG00000094755	GABRP	thalamus	0
ENSG00000094804	CDC6	amygdala	0.2
ENSG00000094804	CDC6	basal ganglia	0
ENSG00000094804	CDC6	cerebellum	0
ENSG00000094804	CDC6	hippocampal formation	0
ENSG00000094804	CDC6	hypothalamus	0
ENSG00000094804	CDC6	medulla oblongata	0
ENSG00000094804	CDC6	midbrain	0
ENSG00000094804	CDC6	olfactory bulb	0.1
ENSG00000094804	CDC6	pons	0.1
ENSG00000094804	CDC6	thalamus	0.1
ENSG00000094880	CDC23	amygdala	2
ENSG00000094880	CDC23	basal ganglia	1.5
ENSG00000094880	CDC23	cerebellum	1.7
